Species	Length	Number	Standard	Symm.	Compl.	Inverted
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	18	4	4	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	23	1	1	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	29	2	2	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	35	6	6	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	36	1	1	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	40	1	1	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	53	1	1	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	58	1	1	0	0	0
Epinephelus_fuscoguttatus_x_Epinephelus_lanceolatus_dloop	80	1	1	0	0	0
Alticorpus_geoffreyi_dloop	10	6	3	2	0	1
Pseudohynobius_jinfo_dloop	10	9	5	3	1	0
Pseudohynobius_jinfo_dloop	11	2	1	1	0	0
Pseudohynobius_jinfo_dloop	39	1	1	0	0	0
Gymnocypris_dobula_cr	10	9	3	2	1	3
Gymnocypris_dobula_cr	11	4	0	2	0	2
Gymnocypris_dobula_cr	12	4	1	1	0	2
Gymnocypris_dobula_cr	23	1	1	0	0	0
Gymnocypris_dobula_cr	24	1	0	0	1	0
Rhinolophus_ferrumequinum_korai_dloop	10	6	4	1	0	1
Rhinolophus_ferrumequinum_korai_dloop	11	1	1	0	0	0
Rhinolophus_ferrumequinum_korai_dloop	12	1	1	0	0	0
Rhinolophus_ferrumequinum_korai_dloop	187	1	1	0	0	0
Mystus_rhegma_dloop	10	1	1	0	0	0
Mystus_rhegma_dloop	11	2	1	0	0	1
Mystus_rhegma_dloop	12	1	1	0	0	0
Tursiops_australis_dloop	10	2	1	0	0	1
Tursiops_australis_dloop	11	2	1	0	0	1
Mazama_rufina_cr	10	6	1	1	0	4
Mazama_rufina_cr	12	1	0	0	0	1
Mazama_rufina_cr	18	1	1	0	0	0
Mazama_rufina_cr	37	1	1	0	0	0
Naemorhedus_baileyi_cr	10	3	2	0	0	1
Naemorhedus_baileyi_cr	12	1	0	0	0	1
Neotragus_batesi_cr	10	6	1	2	0	3
Neotragus_batesi_cr	11	2	2	0	0	0
Neotragus_batesi_cr	12	2	1	0	0	1
Neotragus_batesi_cr	25	1	1	0	0	0
Przewalskium_albirostris_dloop	10	14	0	2	8	4
Przewalskium_albirostris_dloop	11	1	0	0	1	0
Przewalskium_albirostris_dloop	14	3	3	0	0	0
Przewalskium_albirostris_dloop	16	1	1	0	0	0
Przewalskium_albirostris_dloop	28	2	2	0	0	0
Przewalskium_albirostris_dloop	67	1	1	0	0	0
Pudu_mephistophiles_cr	10	7	2	1	1	3
Pudu_mephistophiles_cr	11	4	2	1	0	1
Pudu_mephistophiles_cr	12	1	0	0	0	1
Pudu_mephistophiles_cr	13	2	2	0	0	0
Pudu_mephistophiles_cr	14	1	0	0	1	0
Pudu_mephistophiles_cr	25	1	1	0	0	0
Polypterus_palmas_buettikoferi_dloop	10	2	0	0	1	1
Polypterus_palmas_buettikoferi_dloop	11	2	0	0	1	1
Polypterus_palmas_buettikoferi_dloop	15	1	0	1	0	0
Rucervus_eldii_dloop	10	3	0	0	1	2
Rucervus_eldii_dloop	12	1	1	0	0	0
Rusa_alfredi_cr	10	4	1	0	3	0
Rusa_alfredi_cr	12	1	1	0	0	0
Rusa_timorensis_cr	10	4	2	0	1	1
Rusa_timorensis_cr	12	1	1	0	0	0
Rusa_timorensis_cr	14	1	1	0	0	0
Tragulus_kanchil_cr	10	1	0	1	0	0
Gazella_erlangeri_cr	10	4	2	1	0	1
Gazella_erlangeri_cr	11	4	1	0	1	2
Gazella_erlangeri_cr	12	1	1	0	0	0
Gazella_erlangeri_cr	15	1	1	0	0	0
Hyla_ussuriensis_dloop	10	31	7	7	10	7
Hyla_ussuriensis_dloop	11	9	3	6	0	0
Hyla_ussuriensis_dloop	12	9	2	0	0	7
Hyla_ussuriensis_dloop	13	4	1	3	0	0
Hyla_ussuriensis_dloop	14	1	1	0	0	0
Hyla_ussuriensis_dloop	15	3	0	3	0	0
Hyla_ussuriensis_dloop	16	4	2	2	0	0
Hyla_ussuriensis_dloop	17	2	1	1	0	0
Hyla_ussuriensis_dloop	19	14	2	0	0	12
Hyla_ussuriensis_dloop	21	1	1	0	0	0
Hyla_ussuriensis_dloop	22	2	2	0	0	0
Hyla_ussuriensis_dloop	24	1	1	0	0	0
Hyla_ussuriensis_dloop	26	2	2	0	0	0
Hyla_ussuriensis_dloop	27	1	1	0	0	0
Hyla_ussuriensis_dloop	29	1	1	0	0	0
Hyla_ussuriensis_dloop	31	1	1	0	0	0
Hyla_ussuriensis_dloop	32	1	1	0	0	0
Hyla_ussuriensis_dloop	33	2	2	0	0	0
Hyla_ussuriensis_dloop	35	1	1	0	0	0
Hyla_ussuriensis_dloop	36	2	2	0	0	0
Hyla_ussuriensis_dloop	37	2	2	0	0	0
Hyla_ussuriensis_dloop	51	4	4	0	0	0
Hyla_ussuriensis_dloop	53	1	1	0	0	0
Hyla_ussuriensis_dloop	60	1	1	0	0	0
Hyla_ussuriensis_dloop	62	1	1	0	0	0
Hyla_ussuriensis_dloop	63	1	1	0	0	0
Hyla_ussuriensis_dloop	64	2	2	0	0	0
Hyla_ussuriensis_dloop	73	1	1	0	0	0
Hyla_ussuriensis_dloop	92	1	1	0	0	0
Hyla_ussuriensis_dloop	144	2	2	0	0	0
Hyla_ussuriensis_dloop	193	1	1	0	0	0
Crossocheilus_atrilimes_dloop	10	8	3	3	0	2
Crossocheilus_atrilimes_dloop	11	6	1	2	1	2
Crossocheilus_atrilimes_dloop	12	5	1	2	0	2
Crossocheilus_atrilimes_dloop	13	3	0	1	0	2
Crossocheilus_atrilimes_dloop	25	1	1	0	0	0
Crossocheilus_atrilimes_dloop	26	1	0	0	1	0
Triplophysa_xiangxiensis_dloop	10	7	1	1	2	3
Triplophysa_xiangxiensis_dloop	11	2	1	0	1	0
Labeo_nasus_dloop	10	11	4	2	1	4
Labeo_nasus_dloop	11	4	0	2	0	2
Labeo_nasus_dloop	12	5	0	3	0	2
Labeo_nasus_dloop	15	1	0	0	0	1
Labeo_nasus_dloop	24	1	1	0	0	0
Labeo_nasus_dloop	25	1	0	0	1	0
Epinephelus_coioides_x_Epinephelus_lanceolatus_dloop	10	3	2	1	0	0
Epinephelus_coioides_x_Epinephelus_lanceolatus_dloop	93	1	1	0	0	0
Anthus_novaeseelandiae_cr	10	6	2	2	1	1
Anthus_novaeseelandiae_cr	12	2	1	1	0	0
Oxuderces_dentatus_dloop	10	16	3	6	0	7
Oxuderces_dentatus_dloop	11	5	1	0	0	4
Oxuderces_dentatus_dloop	12	6	0	6	0	0
Oxuderces_dentatus_dloop	33	1	1	0	0	0
Oxuderces_dentatus_dloop	446	1	1	0	0	0
Liza_macrolepis_dloop	10	3	2	1	0	0
Liza_macrolepis_dloop	12	1	0	0	1	0
Moolgarda_cunnesius_dloop	10	5	2	1	0	2
Moolgarda_cunnesius_dloop	11	1	0	0	1	0
Oedalechilus_labiosus_dloop	10	6	0	0	2	4
Oedalechilus_labiosus_dloop	11	5	2	0	0	3
Oedalechilus_labiosus_dloop	12	2	2	0	0	0
Oedalechilus_labiosus_dloop	14	1	1	0	0	0
Brachymystax_lenok_tsinlingensis_dloop	10	6	2	3	1	0
Brachymystax_lenok_tsinlingensis_dloop	11	3	1	1	0	1
Brachymystax_lenok_tsinlingensis_dloop	13	1	1	0	0	0
Brachymystax_lenok_tsinlingensis_dloop	66	1	1	0	0	0
Chaeturichthys_stigmatias_dloop	11	1	0	1	0	0
Chaeturichthys_stigmatias_dloop	252	1	1	0	0	0
Pareuchiloglanis_gracilicaudata_dloop	10	4	2	0	1	1
Pareuchiloglanis_gracilicaudata_dloop	11	1	0	0	1	0
Amphiprion_ephippium_dloop	10	13	4	1	4	4
Amphiprion_ephippium_dloop	119	1	1	0	0	0
Saundersilarus_saundersi_dloop	10	13	8	5	0	0
Saundersilarus_saundersi_dloop	12	18	8	10	0	0
Saundersilarus_saundersi_dloop	13	1	1	0	0	0
Saundersilarus_saundersi_dloop	14	1	1	0	0	0
Saundersilarus_saundersi_dloop	16	1	1	0	0	0
Saundersilarus_saundersi_dloop	17	2	0	2	0	0
Saundersilarus_saundersi_dloop	22	2	0	2	0	0
Saundersilarus_saundersi_dloop	27	2	0	2	0	0
Saundersilarus_saundersi_dloop	32	2	0	2	0	0
Saundersilarus_saundersi_dloop	37	2	0	2	0	0
Saundersilarus_saundersi_dloop	42	2	0	2	0	0
Saundersilarus_saundersi_dloop	49	1	0	1	0	0
Saundersilarus_saundersi_dloop	85	1	1	0	0	0
Cyclemys_fusca_dloop	10	7	1	4	0	2
Cyclemys_fusca_dloop	11	5	1	2	0	2
Cyclemys_fusca_dloop	12	5	0	3	0	2
Cyclemys_fusca_dloop	13	5	1	2	0	2
Cyclemys_fusca_dloop	14	5	0	3	0	2
Cyclemys_fusca_dloop	15	5	0	3	0	2
Cyclemys_fusca_dloop	16	4	0	2	0	2
Cyclemys_fusca_dloop	17	5	0	3	0	2
Cyclemys_fusca_dloop	18	1	0	0	0	1
Cyclemys_fusca_dloop	19	1	0	1	0	0
Cyclemys_fusca_dloop	21	1	0	1	0	0
Cyclemys_fusca_dloop	22	1	0	1	0	0
Cyclemys_fusca_dloop	24	1	0	1	0	0
Cyclemys_fusca_dloop	26	1	0	1	0	0
Cyclemys_fusca_dloop	28	1	0	1	0	0
Cyclemys_fusca_dloop	29	1	0	1	0	0
Cyclemys_fusca_dloop	31	1	0	1	0	0
Cyclemys_fusca_dloop	33	1	0	1	0	0
Cyclemys_fusca_dloop	34	1	1	0	0	0
Cyclemys_fusca_dloop	35	2	0	1	1	0
Cyclemys_fusca_dloop	36	1	0	1	0	0
Cyclemys_fusca_dloop	68	1	1	0	0	0
Hemibagrus_spilopterus_dloop	10	2	1	0	1	0
Hemibagrus_spilopterus_dloop	11	2	0	0	1	1
Solenostomus_paradoxus_dloop	10	9	4	4	1	0
Solenostomus_paradoxus_dloop	11	4	2	2	0	0
Solenostomus_paradoxus_dloop	12	2	1	0	0	1
Solenostomus_paradoxus_dloop	13	2	0	2	0	0
Solenostomus_paradoxus_dloop	16	1	1	0	0	0
Neosynchiropus_moyeri_dloop	10	6	1	1	2	2
Callionymus_enneactis_dloop	10	1	0	0	0	1
Doryrhamphus_japonicus_dloop	10	7	2	4	0	1
Doryrhamphus_japonicus_dloop	11	1	1	0	0	0
Doryrhamphus_japonicus_dloop	12	1	0	0	1	0
Paraplagusia_bilineata_dloop	10	28	0	26	1	1
Paraplagusia_bilineata_dloop	11	1	0	1	0	0
Paraplagusia_bilineata_dloop	13	1	0	0	0	1
Paraplagusia_bilineata_dloop	18	1	1	0	0	0
Paraplagusia_bilineata_dloop	27	1	1	0	0	0
Paraplagusia_bilineata_dloop	35	1	1	0	0	0
Paraplagusia_bilineata_dloop	36	23	23	0	0	0
Paraplagusia_bilineata_dloop	440	1	1	0	0	0
Cynoglossus_lineolatus_dloop	10	4	1	0	2	1
Cynoglossus_lineolatus_dloop	13	1	0	0	1	0
Cynoglossus_lineolatus_dloop	15	1	0	0	0	1
Cynoglossus_lineolatus_dloop	22	1	1	0	0	0
Sorubim_cuspicaudus_dloop	10	4	1	2	1	0
Sorubim_cuspicaudus_dloop	11	1	0	1	0	0
Sorubim_cuspicaudus_dloop	12	1	1	0	0	0
Eulabeornis_castaneoventris_dloop	10	23	7	13	0	3
Eulabeornis_castaneoventris_dloop	11	6	2	4	0	0
Eulabeornis_castaneoventris_dloop	12	14	9	5	0	0
Eulabeornis_castaneoventris_dloop	13	4	2	2	0	0
Eulabeornis_castaneoventris_dloop	14	2	2	0	0	0
Eulabeornis_castaneoventris_dloop	16	2	1	1	0	0
Eulabeornis_castaneoventris_dloop	67	1	1	0	0	0
Eulabeornis_castaneoventris_dloop	83	1	1	0	0	0
Eulabeornis_castaneoventris_dloop	91	1	1	0	0	0
Eulabeornis_castaneoventris_dloop	92	1	1	0	0	0
Eulabeornis_castaneoventris_dloop	126	1	1	0	0	0
Tetrastes_bonasia_dloop	10	7	1	2	2	2
Tetrastes_bonasia_dloop	11	5	0	1	2	2
Tetrastes_bonasia_dloop	12	1	1	0	0	0
Tetrastes_bonasia_dloop	13	1	0	1	0	0
Tetrastes_bonasia_dloop	19	1	1	0	0	0
Genicanthus_bellus_dloop	10	2	0	2	0	0
Genicanthus_bellus_dloop	17	1	1	0	0	0
Colistium_nudipinnis_dloop	10	2	2	0	0	0
Colistium_nudipinnis_dloop	11	2	1	1	0	0
Colistium_nudipinnis_dloop	102	1	1	0	0	0
Blarinella_quadraticauda_dloop	10	11	6	3	0	2
Blarinella_quadraticauda_dloop	11	24	9	12	0	3
Blarinella_quadraticauda_dloop	12	8	1	7	0	0
Blarinella_quadraticauda_dloop	13	4	4	0	0	0
Blarinella_quadraticauda_dloop	14	15	15	0	0	0
Blarinella_quadraticauda_dloop	16	2	2	0	0	0
Blarinella_quadraticauda_dloop	17	3	3	0	0	0
Blarinella_quadraticauda_dloop	19	3	3	0	0	0
Blarinella_quadraticauda_dloop	23	1	1	0	0	0
Blarinella_quadraticauda_dloop	24	2	2	0	0	0
Blarinella_quadraticauda_dloop	27	1	1	0	0	0
Blarinella_quadraticauda_dloop	92	1	1	0	0	0
Blarinella_quadraticauda_dloop	213	1	1	0	0	0
Himantura_granulata_dloop	10	13	8	2	1	2
Himantura_granulata_dloop	11	4	2	1	1	0
Himantura_granulata_dloop	12	3	2	0	0	1
Himantura_granulata_dloop	13	1	0	0	1	0
Himantura_granulata_dloop	15	1	0	0	0	1
Epinephelus_bontoides_dloop	288	1	1	0	0	0
Scincella_vandenburghi_dloop	10	23	6	3	6	8
Scincella_vandenburghi_dloop	11	8	1	3	3	1
Scincella_vandenburghi_dloop	12	1	1	0	0	0
Scincella_vandenburghi_dloop	13	1	1	0	0	0
Scincella_vandenburghi_dloop	14	3	3	0	0	0
Scincella_vandenburghi_dloop	15	3	3	0	0	0
Scincella_vandenburghi_dloop	16	3	3	0	0	0
Scincella_vandenburghi_dloop	18	3	3	0	0	0
Scincella_vandenburghi_dloop	19	3	3	0	0	0
Scincella_vandenburghi_dloop	20	6	6	0	0	0
Scincella_vandenburghi_dloop	21	3	3	0	0	0
Scincella_vandenburghi_dloop	23	1	1	0	0	0
Scincella_vandenburghi_dloop	25	1	1	0	0	0
Scincella_vandenburghi_dloop	30	1	1	0	0	0
Scincella_vandenburghi_dloop	40	2	2	0	0	0
Scincella_vandenburghi_dloop	67	2	2	0	0	0
Scincella_vandenburghi_dloop	90	1	1	0	0	0
Sicista_concolor_cr	10	2	0	1	1	0
Sicista_concolor_cr	207	1	1	0	0	0
Anthropoides_paradiseus_cr	10	4	3	0	0	1
Anthropoides_paradiseus_cr	11	1	0	1	0	0
Claea_dabryi_dloop	10	7	2	1	2	2
Claea_dabryi_dloop	11	1	0	0	0	1
Claea_dabryi_dloop	12	2	1	0	0	1
Psittacara_acuticaudatus_acuticaudatus_dloop	10	6	4	1	0	1
Psittacara_acuticaudatus_acuticaudatus_dloop	11	1	1	0	0	0
Evoxymetopon_poeyi_dloop	10	4	2	1	0	1
Evoxymetopon_poeyi_dloop	11	2	0	0	1	1
Evoxymetopon_poeyi_dloop	12	1	1	0	0	0
Okamejei_hollandi_dloop	10	20	10	2	5	3
Okamejei_hollandi_dloop	11	3	1	0	1	1
Okamejei_hollandi_dloop	12	1	1	0	0	0
Okamejei_hollandi_dloop	13	1	0	0	0	1
Okamejei_hollandi_dloop	14	2	2	0	0	0
Okamejei_hollandi_dloop	21	1	1	0	0	0
Chroicocephalus_ridibundus_dloop	10	44	21	23	0	0
Chroicocephalus_ridibundus_dloop	11	5	4	1	0	0
Chroicocephalus_ridibundus_dloop	12	4	0	4	0	0
Chroicocephalus_ridibundus_dloop	13	5	3	2	0	0
Chroicocephalus_ridibundus_dloop	14	4	2	2	0	0
Chroicocephalus_ridibundus_dloop	15	4	0	4	0	0
Chroicocephalus_ridibundus_dloop	16	37	18	19	0	0
Chroicocephalus_ridibundus_dloop	17	3	0	3	0	0
Chroicocephalus_ridibundus_dloop	18	34	18	16	0	0
Chroicocephalus_ridibundus_dloop	19	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	20	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	21	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	23	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	24	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	25	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	26	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	27	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	28	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	30	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	31	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	33	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	34	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	37	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	40	2	0	2	0	0
Chroicocephalus_ridibundus_dloop	41	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	47	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	54	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	56	1	1	0	0	0
Chroicocephalus_ridibundus_dloop	58	1	1	0	0	0
Chroicocephalus_ridibundus_dloop	59	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	61	1	0	1	0	0
Chroicocephalus_ridibundus_dloop	62	1	1	0	0	0
Chroicocephalus_ridibundus_dloop	63	6	3	3	0	0
Chroicocephalus_ridibundus_dloop	78	1	1	0	0	0
Tachysurus_nitidus_dloop	10	1	1	0	0	0
Pseudobagrus_trilineatus_cr	10	5	0	4	1	0
Pygathrix_cinerea_2_RL-2012_dloop	11	1	1	0	0	0
Rhinopithecus_bieti_1_RL-2012_dloop	11	1	0	1	0	0
Rhinopithecus_bieti_1_RL-2012_dloop	12	1	1	0	0	0
Rhinopithecus_strykeri_dloop	10	1	0	1	0	0
Liobagrus_nigricauda_dloop	10	5	3	0	1	1
Liobagrus_nigricauda_dloop	11	7	4	1	0	2
Liobagrus_nigricauda_dloop	12	1	1	0	0	0
Brachyhypopomus_occidentalis_dloop	10	12	5	3	1	3
Brachyhypopomus_occidentalis_dloop	11	2	0	1	1	0
Brachyhypopomus_occidentalis_dloop	12	2	1	1	0	0
Brevimyrus_niger_dloop	10	4	2	0	0	2
Brevimyrus_niger_dloop	11	2	1	0	0	1
Brevimyrus_niger_dloop	19	1	0	0	0	1
Cyphomyrus_discorhynchus_dloop	11	1	1	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	10	56	55	0	0	1
Rhinolophus_ferrumequinum_quelpartis_dloop	11	15	13	2	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	12	1	1	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	16	1	1	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	21	13	13	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	32	1	1	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	33	1	1	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	43	2	2	0	0	0
Rhinolophus_ferrumequinum_quelpartis_dloop	148	1	1	0	0	0
Labeo_altivelis_dloop	10	8	2	2	1	3
Labeo_altivelis_dloop	11	6	2	2	0	2
Labeo_altivelis_dloop	12	9	1	4	0	4
Labeo_altivelis_dloop	15	1	0	0	0	1
Labeo_altivelis_dloop	24	1	1	0	0	0
Labeo_altivelis_dloop	25	1	0	0	1	0
Ctenopharyngodon_idella_x_Megalobrama_amblycephala_dloop	10	6	2	1	2	1
Ctenopharyngodon_idella_x_Megalobrama_amblycephala_dloop	11	3	2	0	1	0
Ctenopharyngodon_idella_x_Megalobrama_amblycephala_dloop	12	1	0	0	1	0
Arborophila_ardens_dloop	10	9	1	3	2	3
Arborophila_ardens_dloop	11	4	2	0	1	1
Arborophila_ardens_dloop	12	2	1	0	0	1
Hoplolatilus_cuniculus_dloop	10	3	1	2	0	0
Zearaja_chilensis_dloop	10	15	4	3	3	5
Zearaja_chilensis_dloop	11	4	0	0	1	3
Zearaja_chilensis_dloop	12	3	2	1	0	0
Zearaja_chilensis_dloop	13	1	0	1	0	0
Zearaja_chilensis_dloop	14	1	1	0	0	0
Zearaja_chilensis_dloop	15	1	1	0	0	0
Glyphis_fowlerae_dloop	10	7	3	2	0	2
Glyphis_fowlerae_dloop	11	3	1	1	0	1
Glyphis_fowlerae_dloop	12	1	1	0	0	0
Glyphis_gangeticus_dloop	10	8	3	3	0	2
Glyphis_gangeticus_dloop	11	4	1	1	0	2
Glyphis_gangeticus_dloop	12	1	1	0	0	0
Heterodontus_zebra_dloop	10	4	2	0	1	1
Heterodontus_zebra_dloop	11	1	0	0	0	1
Lamiopsis_tephrodes_dloop	10	3	1	2	0	0
Lamiopsis_tephrodes_dloop	11	1	1	0	0	0
Lamiopsis_tephrodes_dloop	12	1	1	0	0	0
Narcine_entemedor_dloop	10	8	2	1	1	4
Narcine_entemedor_dloop	11	5	4	0	1	0
Narcine_entemedor_dloop	12	1	1	0	0	0
Narcine_entemedor_dloop	13	1	1	0	0	0
Narcine_entemedor_dloop	14	1	1	0	0	0
Narcine_entemedor_dloop	28	1	1	0	0	0
Cirrhinus_reba_dloop	10	11	3	2	4	2
Cirrhinus_reba_dloop	11	5	0	2	0	3
Cirrhinus_reba_dloop	12	4	1	1	0	2
Cirrhinus_reba_dloop	23	1	1	0	0	0
Cirrhinus_reba_dloop	24	1	0	0	1	0
Rexea_nakamurai_dloop	10	20	1	0	19	0
Rexea_nakamurai_dloop	11	19	0	0	0	19
Rexea_nakamurai_dloop	310	1	1	0	0	0
Benthodesmus_tenuis_dloop	10	7	4	1	0	2
Benthodesmus_tenuis_dloop	11	4	3	0	0	1
Benthodesmus_tenuis_dloop	14	1	1	0	0	0
Benthodesmus_tenuis_dloop	15	1	1	0	0	0
Eumegistus_illustris_dloop	10	3	1	1	1	0
Eumegistus_illustris_dloop	11	1	1	0	0	0
Eumegistus_illustris_dloop	12	2	1	1	0	0
Pteraclis_aesticola_dloop	10	13	2	4	4	3
Pteraclis_aesticola_dloop	11	13	4	6	1	2
Pteraclis_aesticola_dloop	13	1	0	1	0	0
Pteraclis_aesticola_dloop	23	1	1	0	0	0
Thyrsitoides_marleyi_dloop	12	1	0	0	0	1
Thyrsitoides_marleyi_dloop	13	1	1	0	0	0
Tetraodon_lineatus_dloop	10	3	2	0	0	1
Equus_ovodovi_dloop	10	1	1	0	0	0
Poospiza_cabanisi_cr	10	5	2	3	0	0
Poospiza_cabanisi_cr	11	3	1	1	0	1
Poospiza_thoracica_cr	10	5	2	2	0	1
Poospiza_thoracica_cr	11	1	0	0	0	1
Telmatobius_chusmisensis_dloop	10	86	50	16	11	9
Telmatobius_chusmisensis_dloop	11	218	114	104	0	0
Telmatobius_chusmisensis_dloop	12	180	84	89	0	7
Telmatobius_chusmisensis_dloop	13	174	86	87	0	1
Telmatobius_chusmisensis_dloop	14	374	200	174	0	0
Telmatobius_chusmisensis_dloop	15	29	5	24	0	0
Telmatobius_chusmisensis_dloop	16	6	1	5	0	0
Telmatobius_chusmisensis_dloop	17	11	1	10	0	0
Telmatobius_chusmisensis_dloop	18	15	13	2	0	0
Telmatobius_chusmisensis_dloop	19	14	5	9	0	0
Telmatobius_chusmisensis_dloop	20	16	12	4	0	0
Telmatobius_chusmisensis_dloop	21	8	0	8	0	0
Telmatobius_chusmisensis_dloop	22	1	0	1	0	0
Telmatobius_chusmisensis_dloop	23	10	3	7	0	0
Telmatobius_chusmisensis_dloop	24	3	0	3	0	0
Telmatobius_chusmisensis_dloop	25	24	17	7	0	0
Telmatobius_chusmisensis_dloop	26	16	15	1	0	0
Telmatobius_chusmisensis_dloop	27	7	0	7	0	0
Telmatobius_chusmisensis_dloop	28	3	0	3	0	0
Telmatobius_chusmisensis_dloop	29	14	7	7	0	0
Telmatobius_chusmisensis_dloop	30	2	1	1	0	0
Telmatobius_chusmisensis_dloop	31	9	2	7	0	0
Telmatobius_chusmisensis_dloop	32	7	3	4	0	0
Telmatobius_chusmisensis_dloop	33	18	8	10	0	0
Telmatobius_chusmisensis_dloop	34	66	33	33	0	0
Telmatobius_chusmisensis_dloop	35	8	2	6	0	0
Telmatobius_chusmisensis_dloop	36	1	1	0	0	0
Telmatobius_chusmisensis_dloop	37	7	2	5	0	0
Telmatobius_chusmisensis_dloop	38	3	2	1	0	0
Telmatobius_chusmisensis_dloop	39	62	29	33	0	0
Telmatobius_chusmisensis_dloop	40	1	1	0	0	0
Telmatobius_chusmisensis_dloop	41	7	3	4	0	0
Telmatobius_chusmisensis_dloop	42	5	3	2	0	0
Telmatobius_chusmisensis_dloop	43	3	0	3	0	0
Telmatobius_chusmisensis_dloop	44	51	26	25	0	0
Telmatobius_chusmisensis_dloop	45	4	2	2	0	0
Telmatobius_chusmisensis_dloop	47	3	0	3	0	0
Telmatobius_chusmisensis_dloop	49	3	1	2	0	0
Telmatobius_chusmisensis_dloop	51	3	0	3	0	0
Telmatobius_chusmisensis_dloop	53	2	0	2	0	0
Telmatobius_chusmisensis_dloop	55	3	0	3	0	0
Telmatobius_chusmisensis_dloop	57	1	0	1	0	0
Telmatobius_chusmisensis_dloop	59	1	0	1	0	0
Telmatobius_chusmisensis_dloop	63	1	0	1	0	0
Telmatobius_chusmisensis_dloop	67	2	1	1	0	0
Telmatobius_chusmisensis_dloop	71	23	11	12	0	0
Telmatobius_chusmisensis_dloop	72	1	1	0	0	0
Telmatobius_chusmisensis_dloop	73	1	1	0	0	0
Telmatobius_chusmisensis_dloop	108	1	1	0	0	0
Telmatobius_chusmisensis_dloop	111	1	1	0	0	0
Oryzias_sarasinorum_dloop	10	4	2	0	1	1
Oryzias_sarasinorum_dloop	11	5	3	1	1	0
Kaloula_rugifera_dloop	10	18	7	4	3	4
Kaloula_rugifera_dloop	11	7	5	2	0	0
Kaloula_rugifera_dloop	12	3	1	2	0	0
Kaloula_rugifera_dloop	13	1	1	0	0	0
Kaloula_rugifera_dloop	15	2	1	0	0	1
Kaloula_rugifera_dloop	16	1	1	0	0	0
Kaloula_rugifera_dloop	66	1	1	0	0	0
Lyrurus_tetrix_dloop	10	8	2	2	2	2
Lyrurus_tetrix_dloop	11	4	1	2	1	0
Lyrurus_tetrix_dloop	12	2	2	0	0	0
Tachysurus_fulvidraco_dloop	10	1	1	0	0	0
Tachysurus_fulvidraco_dloop	11	1	0	0	0	1
Chrysomus_xanthophthalmus_cr	10	5	3	1	1	0
Chrysomus_xanthophthalmus_cr	11	3	1	1	0	1
Chrysomus_xanthophthalmus_cr	12	1	0	0	0	1
Scomberomorus_munroi_x_Scomberomorus_semifasciatus_dloop	10	2	2	0	0	0
Scomberomorus_munroi_x_Scomberomorus_semifasciatus_dloop	11	2	1	1	0	0
Scomberomorus_munroi_x_Scomberomorus_semifasciatus_dloop	12	1	0	0	0	1
Psittacara_rubritorquis_dloop	10	6	3	2	0	1
Psittacara_rubritorquis_dloop	11	4	3	0	1	0
Psittacara_rubritorquis_dloop	12	2	2	0	0	0
Glossogobius_circumspectus_dloop	10	1	0	1	0	0
Glossogobius_circumspectus_dloop	11	1	1	0	0	0
Glossogobius_circumspectus_dloop	12	1	1	0	0	0
Glossogobius_circumspectus_dloop	13	2	0	1	1	0
Glossogobius_circumspectus_dloop	20	1	1	0	0	0
