"Win1" "Win2" "DirDirGibbsEnergy" "DirDirAbsGibbsEnergy" "ContactZone" "NumbOfDeletions" "DummyDeletions" "InvInvAbsGibbsEnergy" "Win1GQOverlap" "Win1GQAverageScore" "Win1GQMaxScore" "Win2GQOverlap" "Win2GQAverageScore" "Win2GQMaxScore" "Win12GQOverlap"
"3686" 8481 11381 -9.02 9.02 0 0 0 0.41 101 29.3125 41 42 35.8333333333333 43 71.5
"3687" 8481 11481 -16.12 16.12 0 0 0 6.81 101 29.3125 41 44 29.5 32 72.5
"3688" 8481 11581 -13.2 13.2 0 0 0 0 101 29.3125 41 0 0 0 50.5
"3689" 8481 11681 -6.62 6.62 0 0 0 0.01 101 29.3125 41 0 0 0 50.5
"3690" 8481 11781 -5.98 5.98 0 0 0 2.04 101 29.3125 41 42 29.5714285714286 35 71.5
"3691" 8481 11881 -3.41 3.41 0 0 0 0.45 101 29.3125 41 2 30 31 51.5
"3692" 8481 11981 -6.99 6.99 0 0 0 1.24 101 29.3125 41 21 35.5714285714286 59 61
"3693" 8481 12081 -8.34 8.34 0 0 0 2.41 101 29.3125 41 53 37.1428571428571 67 77
"3694" 8481 12181 -9.29 9.29 0 0 0 2.53 101 29.3125 41 0 0 0 50.5
"3695" 8481 12281 -9.84 9.84 0 0 0 1.17 101 29.3125 41 41 42.0901639344262 78 71
"3696" 8481 12381 -9.62 9.62 0 0 0 2.4 101 29.3125 41 56 40.7581699346405 78 78.5
"3697" 8481 12481 -11.1 11.1 0 0 0 0 101 29.3125 41 34 34 37 67.5
"3698" 8481 12581 -4.2 4.2 0 0 0 1.21 101 29.3125 41 0 0 0 50.5
"3699" 8481 12681 -4.48 4.48 0 1 1 4.92 101 29.3125 41 0 0 0 50.5
"3700" 8481 12781 -7.13 7.13 0 0 0 4.83 101 29.3125 41 0 0 0 50.5
"3701" 8481 12881 -15.08 15.08 0 0 0 3.54 101 29.3125 41 55 30.25 33 78
"3702" 8481 12981 -13.65 13.65 0 2 1 0.3 101 29.3125 41 101 42.4360902255639 90 101
"3703" 8481 13081 -9 9 1 0 0 0.87 101 29.3125 41 52 33.5 36 76.5
"3704" 8481 13181 -11.82 11.82 1 1 1 0 101 29.3125 41 0 0 0 50.5
"3705" 8481 13281 -7.52 7.52 1 0 0 3.22 101 29.3125 41 0 0 0 50.5
"3706" 8481 13381 -9.95 9.95 1 6 1 1.16 101 29.3125 41 0 0 0 50.5
"3707" 8481 13481 -9.85 9.85 1 1 1 1.68 101 29.3125 41 0 0 0 50.5
"3708" 8481 13581 -11.7 11.7 1 0 0 0 101 29.3125 41 59 37.8095238095238 62 80
"3709" 8481 13681 -14.07 14.07 1 2 1 0 101 29.3125 41 101 36.4134615384615 62 101
"3710" 8481 13781 -8.7 8.7 1 0 0 2.74 101 29.3125 41 31 36.0877192982456 61 66
"3711" 8481 13881 -11.65 11.65 1 2 1 0 101 29.3125 41 46 34 42 73.5
"3712" 8481 13981 -6.47 6.47 1 3 1 0 101 29.3125 41 78 32.4615384615385 42 89.5
"3713" 8481 14081 -11.07 11.07 1 1 1 0 101 29.3125 41 23 28 28 62
"3714" 8481 14181 -20.77 20.77 1 0 0 0 101 29.3125 41 55 33.88 54 78
"3715" 8481 14281 -10.3 10.3 1 0 0 0 101 29.3125 41 101 33.7536231884058 54 101
"3716" 8481 14381 -9.7 9.7 1 1 1 0 101 29.3125 41 75 37.1846153846154 69 88
"3717" 8481 14481 -14.5 14.5 1 0 0 0.15 101 29.3125 41 80 29.1428571428571 37 90.5
"3718" 8481 14581 -12.1 12.1 1 1 1 0 101 29.3125 41 29 28 31 65
"3719" 8481 14681 -6.89 6.89 1 0 0 0.12 101 29.3125 41 12 41.6666666666667 49 56.5
"3720" 8481 14781 -9.41 9.41 1 0 0 0.47 101 29.3125 41 96 31.3823529411765 49 98.5
"3721" 8481 14881 -6.03 6.03 1 0 0 1.3 101 29.3125 41 0 0 0 50.5
"3722" 8481 14981 -8.93 8.93 1 0 0 0.93 101 29.3125 41 0 0 0 50.5
"3723" 8481 15081 -5.16 5.16 1 0 0 1.75 101 29.3125 41 0 0 0 50.5
"3724" 8481 15181 -5.02 5.02 1 1 1 4 101 29.3125 41 19 26 26 60
"3725" 8481 15281 -11.6 11.6 1 1 1 2.29 101 29.3125 41 101 26.75 28 101
"3726" 8481 15381 -8.8 8.8 1 3 1 2.87 101 29.3125 41 35 27 28 68
"3727" 8481 15481 -11.07 11.07 1 2 1 0 101 29.3125 41 93 41.3229166666667 83 97
"3728" 8481 15581 -8.8 8.8 1 3 1 0 101 29.3125 41 45 31 33 73
"3729" 8481 15681 -4.1 4.1 1 2 1 1.4 101 29.3125 41 0 0 0 50.5
"3730" 8481 15781 -7.61 7.61 1 2 1 0.04 101 29.3125 41 0 0 0 50.5
"3731" 8481 15881 -2.17 2.17 1 0 0 0.78 101 29.3125 41 0 0 0 50.5
"3732" 8481 15981 -6.1 6.1 1 2 1 3.2 101 29.3125 41 0 0 0 50.5
"3733" 8481 16081 -5.23 5.23 0 0 0 1.88 101 29.3125 41 35 33.8421052631579 51 68
"3734" 8481 16181 -9.3 9.3 0 0 0 2 101 29.3125 41 101 32.2884615384615 51 101
"3735" 8481 16281 -4.82 4.82 0 0 0 0.65 101 29.3125 41 101 35.4561403508772 55 101
"3736" 8481 16381 -8.21 8.21 0 0 0 0.43 101 29.3125 41 31 35.9090909090909 54 66
"3737" 8481 16481 -8.39 8.39 0 0 0 1.65 101 29.3125 41 0 0 0 50.5
"3738" 8481 9681 -5.24 5.24 0 0 0 0 101 29.3125 41 0 0 0 50.5
"3739" 8481 9781 -2.86 2.86 0 0 0 1.49 101 29.3125 41 0 0 0 50.5
"3740" 8481 9881 -2.99 2.99 0 0 0 3.85 101 29.3125 41 0 0 0 50.5
"3741" 8481 9981 -2.96 2.96 0 0 0 4.75 101 29.3125 41 0 0 0 50.5
"3742" 8581 10081 -4.72 4.72 0 0 0 6.54 48 30.7857142857143 41 23 35.9393939393939 53 35.5
"3743" 8581 10181 -9 9 0 0 0 0.44 48 30.7857142857143 41 101 35.8481012658228 60 74.5
"3744" 8581 10281 -5.03 5.03 0 0 0 1.04 48 30.7857142857143 41 32 29.8 42 40
"3745" 8581 10381 -1.37 1.37 0 0 0 3.07 48 30.7857142857143 41 0 0 0 24
"3746" 8581 10481 -7.2 7.2 0 0 0 5 48 30.7857142857143 41 0 0 0 24
"3747" 8581 10581 -10.8 10.8 0 0 0 6.65 48 30.7857142857143 41 35 31 42 41.5
"3748" 8581 10681 -7.28 7.28 0 0 0 1.9 48 30.7857142857143 41 0 0 0 24
"3749" 8581 10781 -9.4 9.4 0 0 0 1.6 48 30.7857142857143 41 0 0 0 24
"3750" 8581 10881 -19.37 19.37 0 0 0 0 48 30.7857142857143 41 70 43.2076923076923 92 59
"3751" 8581 10981 -7.19 7.19 0 0 0 0.64 48 30.7857142857143 41 10 40.2142857142857 63 29
"3752" 8581 11081 -18 18 0 0 0 2.17 48 30.7857142857143 41 33 26 26 40.5
"3753" 8581 11181 -18.2 18.2 0 0 0 3.05 48 30.7857142857143 41 46 30.7777777777778 39 47
"3754" 8581 11281 -11 11 0 0 0 2.35 48 30.7857142857143 41 0 0 0 24
"3755" 8581 11381 -6.92 6.92 0 0 0 0 48 30.7857142857143 41 42 35.8333333333333 43 45
"3756" 8581 11481 -12 12 0 0 0 2.46 48 30.7857142857143 41 44 29.5 32 46
"3757" 8581 11581 -5.6 5.6 0 0 0 0 48 30.7857142857143 41 0 0 0 24
"3758" 8581 11681 -10.4 10.4 0 0 0 0.29 48 30.7857142857143 41 0 0 0 24
"3759" 8581 11781 -6.89 6.89 0 0 0 0.12 48 30.7857142857143 41 42 29.5714285714286 35 45
"3760" 8581 11881 -9.14 9.14 0 0 0 0.04 48 30.7857142857143 41 2 30 31 25
"3761" 8581 11981 -8.36 8.36 0 0 0 7.5 48 30.7857142857143 41 21 35.5714285714286 59 34.5
"3762" 8581 12081 -17.7 17.7 0 0 0 0.83 48 30.7857142857143 41 53 37.1428571428571 67 50.5
"3763" 8581 12181 -9.9 9.9 0 0 0 4.24 48 30.7857142857143 41 0 0 0 24
"3764" 8581 12281 -17 17 0 0 0 1.5 48 30.7857142857143 41 41 42.0901639344262 78 44.5
"3765" 8581 12381 -12.74 12.74 0 0 0 2.1 48 30.7857142857143 41 56 40.7581699346405 78 52
"3766" 8581 12481 -13.14 13.14 0 0 0 2.11 48 30.7857142857143 41 34 34 37 41
"3767" 8581 12581 -8.3 8.3 0 0 0 0 48 30.7857142857143 41 0 0 0 24
"3768" 8581 12681 -12.19 12.19 0 0 0 4.38 48 30.7857142857143 41 0 0 0 24
"3769" 8581 12781 -4.38 4.38 0 0 0 2.62 48 30.7857142857143 41 0 0 0 24
"3770" 8581 12881 -17.1 17.1 0 0 0 0 48 30.7857142857143 41 55 30.25 33 51.5
"3771" 8581 12981 -12.9 12.9 0 0 0 1.16 48 30.7857142857143 41 101 42.4360902255639 90 74.5
"3772" 8581 13081 -11.8 11.8 1 1 1 2.37 48 30.7857142857143 41 52 33.5 36 50
"3773" 8581 13181 -7.22 7.22 1 0 0 6.3 48 30.7857142857143 41 0 0 0 24
"3774" 8581 13281 -8.79 8.79 1 1 1 2.2 48 30.7857142857143 41 0 0 0 24
"3775" 8581 13381 -6.87 6.87 1 1 1 1.59 48 30.7857142857143 41 0 0 0 24
"3776" 8581 13481 -11.07 11.07 1 5 1 2.14 48 30.7857142857143 41 0 0 0 24
"3777" 8581 13581 -12.77 12.77 1 0 0 0.7 48 30.7857142857143 41 59 37.8095238095238 62 53.5
"3778" 8581 13681 -20.17 20.17 1 1 1 1.09 48 30.7857142857143 41 101 36.4134615384615 62 74.5
"3779" 8581 13781 -12.8 12.8 1 0 0 1 48 30.7857142857143 41 31 36.0877192982456 61 39.5
"3780" 8581 13881 -12.3 12.3 1 1 1 0 48 30.7857142857143 41 46 34 42 47
"3781" 8581 13981 -13.57 13.57 1 1 1 0 48 30.7857142857143 41 78 32.4615384615385 42 63
"3782" 8581 14081 -11.97 11.97 1 0 0 0 48 30.7857142857143 41 23 28 28 35.5
"3783" 8581 14181 -12.31 12.31 1 0 0 0 48 30.7857142857143 41 55 33.88 54 51.5
"3784" 8581 14281 -13.44 13.44 1 0 0 2.34 48 30.7857142857143 41 101 33.7536231884058 54 74.5
"3785" 8581 14381 -14.6 14.6 1 1 1 0.03 48 30.7857142857143 41 75 37.1846153846154 69 61.5
"3786" 8581 14481 -20.9 20.9 1 0 0 3.88 48 30.7857142857143 41 80 29.1428571428571 37 64
"3787" 8581 14581 -8.62 8.62 1 0 0 0.54 48 30.7857142857143 41 29 28 31 38.5
"3788" 8581 14681 -8.44 8.44 1 0 0 1.7 48 30.7857142857143 41 12 41.6666666666667 49 30
"3789" 8581 14781 -12.5 12.5 1 2 1 0 48 30.7857142857143 41 96 31.3823529411765 49 72
"3790" 8581 14881 -11.3 11.3 1 0 0 1.58 48 30.7857142857143 41 0 0 0 24
"3791" 8581 14981 -6.1 6.1 1 0 0 1.41 48 30.7857142857143 41 0 0 0 24
"3792" 8581 15081 -4.9 4.9 1 0 0 0.02 48 30.7857142857143 41 0 0 0 24
"3793" 8581 15181 -6.3 6.3 1 0 0 5.6 48 30.7857142857143 41 19 26 26 33.5
"3794" 8581 15281 -14.9 14.9 1 4 1 6.24 48 30.7857142857143 41 101 26.75 28 74.5
"3795" 8581 15381 -9.22 9.22 1 0 0 0 48 30.7857142857143 41 35 27 28 41.5
"3796" 8581 15481 -9.65 9.65 1 0 0 0 48 30.7857142857143 41 93 41.3229166666667 83 70.5
"3797" 8581 15581 -15.3 15.3 1 6 1 0 48 30.7857142857143 41 45 31 33 46.5
"3798" 8581 15681 -10.4 10.4 1 3 1 3.82 48 30.7857142857143 41 0 0 0 24
"3799" 8581 15781 -9.75 9.75 1 1 1 1.05 48 30.7857142857143 41 0 0 0 24
"3800" 8581 15881 -2.83 2.83 1 2 1 0 48 30.7857142857143 41 0 0 0 24
"3801" 8581 15981 -8.11 8.11 1 8 1 2.82 48 30.7857142857143 41 0 0 0 24
"3802" 8581 16081 -9.3 9.3 0 5 1 0 48 30.7857142857143 41 35 33.8421052631579 51 41.5
"3803" 8581 16181 -19.14 19.14 0 1 1 2.33 48 30.7857142857143 41 101 32.2884615384615 51 74.5
"3804" 8581 16281 -6.92 6.92 0 0 0 0.81 48 30.7857142857143 41 101 35.4561403508772 55 74.5
"3805" 8581 16381 -8.54 8.54 0 0 0 1.31 48 30.7857142857143 41 31 35.9090909090909 54 39.5
"3806" 8581 16481 -6.8 6.8 0 0 0 1.7 48 30.7857142857143 41 0 0 0 24
"3807" 8581 9781 -3.5 3.5 0 0 0 1.34 48 30.7857142857143 41 0 0 0 24
"3808" 8581 9881 -10.09 10.09 0 0 0 0.75 48 30.7857142857143 41 0 0 0 24
"3809" 8581 9981 -1.79 1.79 0 0 0 2.82 48 30.7857142857143 41 0 0 0 24
"3810" 8681 10081 -12.89 12.89 0 0 0 0.59 0 0 0 23 35.9393939393939 53 11.5
"3811" 8681 10181 -3.39 3.39 0 0 0 7.27 0 0 0 101 35.8481012658228 60 50.5
"3812" 8681 10281 -13 13 0 0 0 9.9 0 0 0 32 29.8 42 16
"3813" 8681 10381 -7.99 7.99 0 0 0 9.3 0 0 0 0 0 0 0
"3814" 8681 10481 -13.69 13.69 0 0 0 4 0 0 0 0 0 0 0
"3815" 8681 10581 -12.27 12.27 0 0 0 3.7 0 0 0 35 31 42 17.5
"3816" 8681 10681 -4.71 4.71 0 0 0 5.82 0 0 0 0 0 0 0
"3817" 8681 10781 -7.44 7.44 0 0 0 14 0 0 0 0 0 0 0
"3818" 8681 10881 -12.2 12.2 0 0 0 1.8 0 0 0 70 43.2076923076923 92 35
"3819" 8681 10981 -10.2 10.2 0 0 0 6 0 0 0 10 40.2142857142857 63 5
"3820" 8681 11081 -6.5 6.5 0 0 0 6.2 0 0 0 33 26 26 16.5
"3821" 8681 11181 -6.28 6.28 0 0 0 8.65 0 0 0 46 30.7777777777778 39 23
"3822" 8681 11281 -3.2 3.2 0 0 0 3.3 0 0 0 0 0 0 0
"3823" 8681 11381 -5.62 5.62 0 0 0 6.7 0 0 0 42 35.8333333333333 43 21
"3824" 8681 11481 -9.4 9.4 0 0 0 13.72 0 0 0 44 29.5 32 22
"3825" 8681 11581 -9.74 9.74 0 0 0 6.6 0 0 0 0 0 0 0
"3826" 8681 11681 -4.21 4.21 0 0 0 6.9 0 0 0 0 0 0 0
"3827" 8681 11781 -9.8 9.8 0 0 0 7.6 0 0 0 42 29.5714285714286 35 21
"3828" 8681 11881 -7.4 7.4 0 0 0 5 0 0 0 2 30 31 1
"3829" 8681 11981 -8.7 8.7 0 0 0 2.95 0 0 0 21 35.5714285714286 59 10.5
"3830" 8681 12081 -2.15 2.15 0 0 0 2.37 0 0 0 53 37.1428571428571 67 26.5
"3831" 8681 12181 -5.07 5.07 0 0 0 4.5 0 0 0 0 0 0 0
"3832" 8681 12281 -12.54 12.54 0 0 0 10.29 0 0 0 41 42.0901639344262 78 20.5
"3833" 8681 12381 -4.58 4.58 0 0 0 2.69 0 0 0 56 40.7581699346405 78 28
"3834" 8681 12481 -9.9 9.9 0 0 0 1.6 0 0 0 34 34 37 17
"3835" 8681 12581 0 0 0 0 0 5.11 0 0 0 0 0 0 0
"3836" 8681 12681 -4.47 4.47 0 0 0 3.33 0 0 0 0 0 0 0
"3837" 8681 12781 -3.2 3.2 0 0 0 6.77 0 0 0 0 0 0 0
"3838" 8681 12881 -12.75 12.75 0 0 0 8.12 0 0 0 55 30.25 33 27.5
"3839" 8681 12981 -1.6 1.6 0 0 0 6.13 0 0 0 101 42.4360902255639 90 50.5
"3840" 8681 13081 -2.65 2.65 1 0 0 8.3 0 0 0 52 33.5 36 26
"3841" 8681 13181 -6 6 1 0 0 5.8 0 0 0 0 0 0 0
"3842" 8681 13281 -8.8 8.8 1 0 0 6 0 0 0 0 0 0 0
"3843" 8681 13381 -10.4 10.4 1 0 0 8.31 0 0 0 0 0 0 0
"3844" 8681 13481 -10.7 10.7 1 1 1 6.64 0 0 0 0 0 0 0
"3845" 8681 13581 -5.9 5.9 1 0 0 5.35 0 0 0 59 37.8095238095238 62 29.5
"3846" 8681 13681 -4.8 4.8 1 2 1 9.1 0 0 0 101 36.4134615384615 62 50.5
"3847" 8681 13781 -7.9 7.9 1 0 0 6.72 0 0 0 31 36.0877192982456 61 15.5
"3848" 8681 13881 -6.3 6.3 1 0 0 5.3 0 0 0 46 34 42 23
"3849" 8681 13981 -11.4 11.4 1 2 1 7.16 0 0 0 78 32.4615384615385 42 39
"3850" 8681 14081 -8.36 8.36 1 0 0 2.68 0 0 0 23 28 28 11.5
"3851" 8681 14181 -14.1 14.1 1 0 0 4.56 0 0 0 55 33.88 54 27.5
"3852" 8681 14281 -11.3 11.3 1 0 0 9.55 0 0 0 101 33.7536231884058 54 50.5
"3853" 8681 14381 -9.7 9.7 1 0 0 2.91 0 0 0 75 37.1846153846154 69 37.5
"3854" 8681 14481 -7.17 7.17 1 0 0 12.1 0 0 0 80 29.1428571428571 37 40
"3855" 8681 14581 -5.14 5.14 1 0 0 4.04 0 0 0 29 28 31 14.5
"3856" 8681 14681 -15.5 15.5 1 0 0 4.8 0 0 0 12 41.6666666666667 49 6
"3857" 8681 14781 -5.74 5.74 1 0 0 2.5 0 0 0 96 31.3823529411765 49 48
"3858" 8681 14881 -9.2 9.2 1 0 0 3.7 0 0 0 0 0 0 0
"3859" 8681 14981 -4.41 4.41 1 0 0 11.8 0 0 0 0 0 0 0
"3860" 8681 15081 -2.11 2.11 1 0 0 8.8 0 0 0 0 0 0 0
"3861" 8681 15181 -5 5 1 0 0 9.74 0 0 0 19 26 26 9.5
"3862" 8681 15281 -9.85 9.85 1 0 0 10.75 0 0 0 101 26.75 28 50.5
"3863" 8681 15381 -12.6 12.6 1 0 0 7.2 0 0 0 35 27 28 17.5
"3864" 8681 15481 -10.1 10.1 1 0 0 6.5 0 0 0 93 41.3229166666667 83 46.5
"3865" 8681 15581 -11.74 11.74 1 0 0 7.8 0 0 0 45 31 33 22.5
"3866" 8681 15681 -9.6 9.6 1 1 1 2.48 0 0 0 0 0 0 0
"3867" 8681 15781 -8.7 8.7 1 2 1 8.3 0 0 0 0 0 0 0
"3868" 8681 15881 -2.29 2.29 1 3 1 0.92 0 0 0 0 0 0 0
"3869" 8681 15981 -1.4 1.4 1 3 1 2.33 0 0 0 0 0 0 0
"3870" 8681 16081 -2.96 2.96 0 0 0 12.1 0 0 0 35 33.8421052631579 51 17.5
"3871" 8681 16181 -7.21 7.21 0 0 0 3.1 0 0 0 101 32.2884615384615 51 50.5
"3872" 8681 16281 -4.3 4.3 0 0 0 7.85 0 0 0 101 35.4561403508772 55 50.5
"3873" 8681 16381 -5.61 5.61 0 0 0 7.4 0 0 0 31 35.9090909090909 54 15.5
"3874" 8681 16481 -1.06 1.06 0 0 0 9.32 0 0 0 0 0 0 0
"3875" 8681 9881 -3.99 3.99 0 0 0 4.3 0 0 0 0 0 0 0
"3876" 8681 9981 -1.99 1.99 0 0 0 10 0 0 0 0 0 0 0
"3877" 8781 10081 -22.8 22.8 0 0 0 3.94 42 32 35 23 35.9393939393939 53 32.5
"3878" 8781 10181 -4.6 4.6 0 0 0 2.65 42 32 35 101 35.8481012658228 60 71.5
"3879" 8781 10281 -14.85 14.85 0 0 0 0.89 42 32 35 32 29.8 42 37
"3880" 8781 10381 -1.74 1.74 0 0 0 1.3 42 32 35 0 0 0 21
"3881" 8781 10481 -5.68 5.68 0 0 0 5.1 42 32 35 0 0 0 21
"3882" 8781 10581 -18.2 18.2 0 0 0 1.59 42 32 35 35 31 42 38.5
"3883" 8781 10681 -8.9 8.9 0 0 0 2.65 42 32 35 0 0 0 21
"3884" 8781 10781 -13.54 13.54 0 0 0 3.24 42 32 35 0 0 0 21
"3885" 8781 10881 -9.64 9.64 0 0 0 0.88 42 32 35 70 43.2076923076923 92 56
"3886" 8781 10981 -9.3 9.3 0 0 0 0.03 42 32 35 10 40.2142857142857 63 26
"3887" 8781 11081 -14.4 14.4 0 0 0 0 42 32 35 33 26 26 37.5
"3888" 8781 11181 -13.1 13.1 0 0 0 0.82 42 32 35 46 30.7777777777778 39 44
"3889" 8781 11281 -15 15 0 0 0 4.7 42 32 35 0 0 0 21
"3890" 8781 11381 -13.1 13.1 0 0 0 0.25 42 32 35 42 35.8333333333333 43 42
"3891" 8781 11481 -22.5 22.5 0 0 0 4.09 42 32 35 44 29.5 32 43
"3892" 8781 11581 -12.2 12.2 0 0 0 1.72 42 32 35 0 0 0 21
"3893" 8781 11681 -10 10 0 0 0 1.75 42 32 35 0 0 0 21
"3894" 8781 11781 -13.8 13.8 0 0 0 2.4 42 32 35 42 29.5714285714286 35 42
"3895" 8781 11881 -7.4 7.4 0 0 0 0.56 42 32 35 2 30 31 22
"3896" 8781 11981 -11.4 11.4 0 0 0 1.26 42 32 35 21 35.5714285714286 59 31.5
"3897" 8781 12081 -8.5 8.5 0 0 0 1.42 42 32 35 53 37.1428571428571 67 47.5
"3898" 8781 12181 -7.8 7.8 0 0 0 0 42 32 35 0 0 0 21
"3899" 8781 12281 -13.13 13.13 0 0 0 6.6 42 32 35 41 42.0901639344262 78 41.5
"3900" 8781 12381 -12.4 12.4 0 0 0 2.47 42 32 35 56 40.7581699346405 78 49
"3901" 8781 12481 -9 9 0 0 0 0 42 32 35 34 34 37 38
"3902" 8781 12581 -8.8 8.8 0 0 0 6.69 42 32 35 0 0 0 21
"3903" 8781 12681 -11.59 11.59 0 0 0 0.97 42 32 35 0 0 0 21
"3904" 8781 12781 -8 8 0 0 0 6.8 42 32 35 0 0 0 21
"3905" 8781 12881 -16 16 0 0 0 3.3 42 32 35 55 30.25 33 48.5
"3906" 8781 12981 -18.3 18.3 0 0 0 1.03 42 32 35 101 42.4360902255639 90 71.5
"3907" 8781 13081 -9.27 9.27 1 0 0 1.8 42 32 35 52 33.5 36 47
"3908" 8781 13181 -3.5 3.5 1 0 0 0.3 42 32 35 0 0 0 21
"3909" 8781 13281 -15.7 15.7 1 1 1 5.68 42 32 35 0 0 0 21
"3910" 8781 13381 -13.67 13.67 1 0 0 2.97 42 32 35 0 0 0 21
"3911" 8781 13481 -14.1 14.1 1 0 0 2.7 42 32 35 0 0 0 21
"3912" 8781 13581 -18.1 18.1 1 0 0 1.42 42 32 35 59 37.8095238095238 62 50.5
"3913" 8781 13681 -12.27 12.27 1 0 0 1.5 42 32 35 101 36.4134615384615 62 71.5
"3914" 8781 13781 -10.4 10.4 1 0 0 1.94 42 32 35 31 36.0877192982456 61 36.5
"3915" 8781 13881 -17.1 17.1 1 0 0 0.38 42 32 35 46 34 42 44
"3916" 8781 13981 -9.55 9.55 1 0 0 0.22 42 32 35 78 32.4615384615385 42 60
"3917" 8781 14081 -14.14 14.14 1 0 0 0 42 32 35 23 28 28 32.5
"3918" 8781 14181 -11.5 11.5 1 0 0 0 42 32 35 55 33.88 54 48.5
"3919" 8781 14281 -12.5 12.5 1 0 0 0 42 32 35 101 33.7536231884058 54 71.5
"3920" 8781 14381 -16.34 16.34 1 0 0 0 42 32 35 75 37.1846153846154 69 58.5
"3921" 8781 14481 -10.2 10.2 1 0 0 0.24 42 32 35 80 29.1428571428571 37 61
"3922" 8781 14581 -5.5 5.5 1 0 0 0.64 42 32 35 29 28 31 35.5
"3923" 8781 14681 -8.9 8.9 1 0 0 3.07 42 32 35 12 41.6666666666667 49 27
"3924" 8781 14781 -13.14 13.14 1 0 0 0 42 32 35 96 31.3823529411765 49 69
"3925" 8781 14881 -15.5 15.5 1 1 1 4.09 42 32 35 0 0 0 21
"3926" 8781 14981 -6.82 6.82 1 0 0 1.4 42 32 35 0 0 0 21
"3927" 8781 15081 -16.24 16.24 1 0 0 5.09 42 32 35 0 0 0 21
"3928" 8781 15181 -11.8 11.8 1 0 0 3 42 32 35 19 26 26 30.5
"3929" 8781 15281 -6.6 6.6 1 0 0 4.04 42 32 35 101 26.75 28 71.5
"3930" 8781 15381 -13.9 13.9 1 0 0 1.81 42 32 35 35 27 28 38.5
"3931" 8781 15481 -20.4 20.4 1 2 1 0.74 42 32 35 93 41.3229166666667 83 67.5
"3932" 8781 15581 -8.5 8.5 1 3 1 1.17 42 32 35 45 31 33 43.5
"3933" 8781 15681 -10.61 10.61 1 0 0 4.19 42 32 35 0 0 0 21
"3934" 8781 15781 -5.5 5.5 1 3 1 0.73 42 32 35 0 0 0 21
"3935" 8781 15881 -5 5 1 1 1 0 42 32 35 0 0 0 21
"3936" 8781 15981 -6.99 6.99 1 3 1 5.87 42 32 35 0 0 0 21
"3937" 8781 16081 -9.45 9.45 0 0 0 5.4 42 32 35 35 33.8421052631579 51 38.5
"3938" 8781 16181 -17.9 17.9 0 0 0 4.6 42 32 35 101 32.2884615384615 51 71.5
"3939" 8781 16281 -10.35 10.35 0 0 0 0 42 32 35 101 35.4561403508772 55 71.5
"3940" 8781 16381 -7.31 7.31 0 0 0 0.97 42 32 35 31 35.9090909090909 54 36.5
"3941" 8781 16481 -11.2 11.2 0 0 0 7.45 42 32 35 0 0 0 21
"3942" 8781 9981 -1.6 1.6 0 0 0 8.19 42 32 35 0 0 0 21
"3943" 8881 10081 -19.35 19.35 0 0 0 7.4 75 31.6 41 23 35.9393939393939 53 49
"3944" 8881 10181 -7.58 7.58 0 0 0 1.05 75 31.6 41 101 35.8481012658228 60 88
"3945" 8881 10281 -9.14 9.14 0 0 0 3.4 75 31.6 41 32 29.8 42 53.5
"3946" 8881 10381 -3.44 3.44 0 0 0 5.95 75 31.6 41 0 0 0 37.5
"3947" 8881 10481 -14.24 14.24 0 0 0 1.17 75 31.6 41 0 0 0 37.5
"3948" 8881 10581 -17.12 17.12 0 0 0 3.7 75 31.6 41 35 31 42 55
"3949" 8881 10681 -13.1 13.1 0 0 0 8.9 75 31.6 41 0 0 0 37.5
"3950" 8881 10781 -9.8 9.8 0 0 0 11.4 75 31.6 41 0 0 0 37.5
"3951" 8881 10881 -12.04 12.04 0 0 0 2.4 75 31.6 41 70 43.2076923076923 92 72.5
"3952" 8881 10981 -11.27 11.27 0 0 0 2.07 75 31.6 41 10 40.2142857142857 63 42.5
"3953" 8881 11081 -19.3 19.3 0 0 0 3.63 75 31.6 41 33 26 26 54
"3954" 8881 11181 -17.1 17.1 0 0 0 5.29 75 31.6 41 46 30.7777777777778 39 60.5
"3955" 8881 11281 -4.45 4.45 0 0 0 11.92 75 31.6 41 0 0 0 37.5
"3956" 8881 11381 -6.88 6.88 0 0 0 1.27 75 31.6 41 42 35.8333333333333 43 58.5
"3957" 8881 11481 -16.17 16.17 0 0 0 15.79 75 31.6 41 44 29.5 32 59.5
"3958" 8881 11581 -8.1 8.1 0 0 0 2.24 75 31.6 41 0 0 0 37.5
"3959" 8881 11681 -8.38 8.38 0 0 0 5.65 75 31.6 41 0 0 0 37.5
"3960" 8881 11781 -11.45 11.45 0 0 0 8.2 75 31.6 41 42 29.5714285714286 35 58.5
"3961" 8881 11881 -13.04 13.04 0 0 0 3.35 75 31.6 41 2 30 31 38.5
"3962" 8881 11981 -15 15 0 0 0 1.8 75 31.6 41 21 35.5714285714286 59 48
"3963" 8881 12081 -12.04 12.04 0 0 0 0.8 75 31.6 41 53 37.1428571428571 67 64
"3964" 8881 12181 -8.1 8.1 0 0 0 0 75 31.6 41 0 0 0 37.5
"3965" 8881 12281 -9.42 9.42 0 0 0 5.64 75 31.6 41 41 42.0901639344262 78 58
"3966" 8881 12381 -15.9 15.9 0 0 0 7.4 75 31.6 41 56 40.7581699346405 78 65.5
"3967" 8881 12481 -8.5 8.5 0 0 0 2.46 75 31.6 41 34 34 37 54.5
