"Win1" "Win2" "InvInvGibbsEnergy" "InvInvAbsGibbsEnergy"
"2188" 6381 8281 -0.5 0.5
"2189" 6381 8381 -2.6 2.6
"2190" 6381 8481 -1.35 1.35
"2191" 6381 8581 -4.1 4.1
"2192" 6381 8681 -2.49 2.49
"2193" 6381 8781 -3.8 3.8
"2194" 6381 8881 -0.5 0.5
"2195" 6381 8981 -4.47 4.47
"2196" 6381 9081 -2.89 2.89
"2197" 6381 9181 -4.6 4.6
"2198" 6381 9281 -2.6 2.6
"2199" 6381 9381 -4.5 4.5
"2200" 6381 9481 -4.2 4.2
"2201" 6381 9581 -2.2 2.2
"2202" 6381 9681 -2.7 2.7
"2203" 6381 9781 -4.4 4.4
"2204" 6381 9881 -7.69 7.69
"2205" 6381 9981 -0.32 0.32
"2206" 6481 10081 -3.7 3.7
"2207" 6481 10181 -10.1 10.1
"2208" 6481 10281 -5.32 5.32
"2209" 6481 10381 -1.6 1.6
"2210" 6481 10481 -5.62 5.62
"2211" 6481 10581 -8.04 8.04
"2212" 6481 10681 -4.9 4.9
"2213" 6481 10781 -0.68 0.68
"2214" 6481 10881 -4.78 4.78
"2215" 6481 10981 -1.13 1.13
"2216" 6481 11081 -3.18 3.18
"2217" 6481 11181 -0.7 0.7
"2218" 6481 11281 -5.8 5.8
"2219" 6481 11381 -15.4 15.4
"2220" 6481 11481 0 0
"2221" 6481 11581 -3.1 3.1
"2222" 6481 11681 -10.5 10.5
"2223" 6481 11781 -4.2 4.2
"2224" 6481 11881 -5.24 5.24
"2225" 6481 11981 -0.44 0.44
"2226" 6481 12081 -7.9 7.9
"2227" 6481 12181 -5.39 5.39
"2228" 6481 12281 -3.3 3.3
"2229" 6481 12381 -2.9 2.9
"2230" 6481 12481 -5.1 5.1
"2231" 6481 12581 -4 4
"2232" 6481 12681 -3.67 3.67
"2233" 6481 12781 -11.3 11.3
"2234" 6481 12881 -2.1 2.1
"2235" 6481 12981 -9.4 9.4
"2236" 6481 13081 -3.04 3.04
"2237" 6481 13181 -9.6 9.6
"2238" 6481 13281 -3.57 3.57
"2239" 6481 13381 -2.12 2.12
"2240" 6481 13481 -3.3 3.3
"2241" 6481 13581 -5.1 5.1
"2242" 6481 13681 -5 5
"2243" 6481 13781 -4.5 4.5
"2244" 6481 13881 -1.05 1.05
"2245" 6481 13981 -5.1 5.1
"2246" 6481 14081 -2.38 2.38
"2247" 6481 14181 -3.1 3.1
"2248" 6481 14281 -3 3
"2249" 6481 14381 -4.27 4.27
"2250" 6481 14481 -3.01 3.01
"2251" 6481 14581 -4.09 4.09
"2252" 6481 14681 -2 2
"2253" 6481 14781 -5.14 5.14
"2254" 6481 14881 -2.01 2.01
"2255" 6481 14981 -5.27 5.27
"2256" 6481 15081 -9.5 9.5
"2257" 6481 15181 -5 5
"2258" 6481 15281 -6.59 6.59
"2259" 6481 15381 -3.5 3.5
"2260" 6481 15481 -8.1 8.1
"2261" 6481 15581 -9.5 9.5
"2262" 6481 15681 -4.65 4.65
"2263" 6481 15781 -2.77 2.77
"2264" 6481 15881 -9.21 9.21
"2265" 6481 15981 -2.25 2.25
"2266" 6481 16081 -5.43 5.43
"2267" 6481 16181 -6.2 6.2
"2268" 6481 16281 -1.9 1.9
"2269" 6481 16381 -8.15 8.15
"2270" 6481 16481 -4.7 4.7
"2271" 6481 7481 -3 3
"2272" 6481 7581 -4.92 4.92
"2273" 6481 7681 -3.51 3.51
"2274" 6481 7781 -6.1 6.1
"2275" 6481 7881 -5.9 5.9
"2276" 6481 7981 -10.2 10.2
"2277" 6481 8081 -6.21 6.21
"2278" 6481 8181 -0.23 0.23
"2279" 6481 8281 -5.1 5.1
"2280" 6481 8381 -1.85 1.85
"2281" 6481 8481 -4.51 4.51
"2282" 6481 8581 -2.65 2.65
"2283" 6481 8681 -4 4
"2284" 6481 8781 -4 4
"2285" 6481 8881 -2.01 2.01
"2286" 6481 8981 -4.8 4.8
"2287" 6481 9081 -1.08 1.08
"2288" 6481 9181 -6.7 6.7
"2289" 6481 9281 -8.9 8.9
"2290" 6481 9381 -4.01 4.01
"2291" 6481 9481 -5.27 5.27
"2292" 6481 9581 -3.4 3.4
"2293" 6481 9681 -5 5
"2294" 6481 9781 -2.98 2.98
"2295" 6481 9881 -6.54 6.54
"2296" 6481 9981 -6.1 6.1
"2297" 6581 10081 -4.72 4.72
"2298" 6581 10181 -0.57 0.57
"2299" 6581 10281 -2.34 2.34
"2300" 6581 10381 -6.3 6.3
"2301" 6581 10481 -2.21 2.21
"2302" 6581 10581 -1.08 1.08
"2303" 6581 10681 -2.3 2.3
"2304" 6581 10781 -1.35 1.35
"2305" 6581 10881 -0.83 0.83
"2306" 6581 10981 -7 7
"2307" 6581 11081 -3.56 3.56
"2308" 6581 11181 -4.94 4.94
"2309" 6581 11281 -3.12 3.12
"2310" 6581 11381 -4.03 4.03
"2311" 6581 11481 -0.18 0.18
"2312" 6581 11581 -3.04 3.04
"2313" 6581 11681 -1.32 1.32
"2314" 6581 11781 -2.42 2.42
"2315" 6581 11881 -5.5 5.5
"2316" 6581 11981 -3.4 3.4
"2317" 6581 12081 -4.64 4.64
"2318" 6581 12181 -2.9 2.9
"2319" 6581 12281 -2.87 2.87
"2320" 6581 12381 -1.58 1.58
"2321" 6581 12481 -4.1 4.1
"2322" 6581 12581 -9.01 9.01
"2323" 6581 12681 -3.99 3.99
"2324" 6581 12781 -1.84 1.84
"2325" 6581 12881 -4.67 4.67
"2326" 6581 12981 -2.39 2.39
"2327" 6581 13081 -1.08 1.08
"2328" 6581 13181 -3.73 3.73
"2329" 6581 13281 -2.16 2.16
"2330" 6581 13381 -3.5 3.5
"2331" 6581 13481 -3.83 3.83
"2332" 6581 13581 -2.49 2.49
"2333" 6581 13681 -8.67 8.67
"2334" 6581 13781 -1.46 1.46
"2335" 6581 13881 -0.89 0.89
"2336" 6581 13981 -5.08 5.08
"2337" 6581 14081 -1.07 1.07
"2338" 6581 14181 -1.83 1.83
"2339" 6581 14281 -0.74 0.74
"2340" 6581 14381 -4.87 4.87
"2341" 6581 14481 -6.47 6.47
"2342" 6581 14581 -3.1 3.1
"2343" 6581 14681 -2.47 2.47
"2344" 6581 14781 -2.97 2.97
"2345" 6581 14881 -6.1 6.1
"2346" 6581 14981 -2.07 2.07
"2347" 6581 15081 -5.9 5.9
"2348" 6581 15181 -2.8 2.8
"2349" 6581 15281 -0.89 0.89
"2350" 6581 15381 -3.55 3.55
"2351" 6581 15481 -2.84 2.84
"2352" 6581 15581 -2.65 2.65
"2353" 6581 15681 -1.9 1.9
"2354" 6581 15781 -4.8 4.8
"2355" 6581 15881 -9.69 9.69
"2356" 6581 15981 -6.57 6.57
"2357" 6581 16081 -3.8 3.8
"2358" 6581 16181 -3.72 3.72
"2359" 6581 16281 -2.78 2.78
"2360" 6581 16381 -4.29 4.29
"2361" 6581 16481 -11.82 11.82
"2362" 6581 7581 -4.4 4.4
"2363" 6581 7681 -2.39 2.39
"2364" 6581 7781 -0.22 0.22
"2365" 6581 7881 -2.7 2.7
"2366" 6581 7981 -6.8 6.8
"2367" 6581 8081 -4.09 4.09
"2368" 6581 8181 -7 7
"2369" 6581 8281 -1.07 1.07
"2370" 6581 8381 -2.5 2.5
"2371" 6581 8481 -5.78 5.78
"2372" 6581 8581 -2.09 2.09
"2373" 6581 8681 -2.17 2.17
"2374" 6581 8781 -1.75 1.75
"2375" 6581 8881 -3.4 3.4
"2376" 6581 8981 -6.9 6.9
"2377" 6581 9081 -2.97 2.97
"2378" 6581 9181 -5.59 5.59
"2379" 6581 9281 -2.87 2.87
"2380" 6581 9381 -5.4 5.4
"2381" 6581 9481 -2.89 2.89
"2382" 6581 9581 -2.9 2.9
"2383" 6581 9681 -6.97 6.97
"2384" 6581 9781 -1.89 1.89
"2385" 6581 9881 -4.5 4.5
"2386" 6581 9981 -2.64 2.64
"2387" 6681 10081 -4.3 4.3
"2388" 6681 10181 -5.01 5.01
"2389" 6681 10281 -6.5 6.5
"2390" 6681 10381 -0.92 0.92
"2391" 6681 10481 -9.7 9.7
"2392" 6681 10581 -7.15 7.15
"2393" 6681 10681 -6.6 6.6
"2394" 6681 10781 -5.72 5.72
"2395" 6681 10881 -7.65 7.65
"2396" 6681 10981 -6.3 6.3
"2397" 6681 11081 -5.62 5.62
"2398" 6681 11181 -7.93 7.93
"2399" 6681 11281 -8.17 8.17
"2400" 6681 11381 -12.1 12.1
"2401" 6681 11481 -13.8 13.8
"2402" 6681 11581 -15 15
"2403" 6681 11681 -3.3 3.3
"2404" 6681 11781 -8.11 8.11
"2405" 6681 11881 -6.7 6.7
"2406" 6681 11981 -8.02 8.02
"2407" 6681 12081 -2.47 2.47
"2408" 6681 12181 -11 11
"2409" 6681 12281 -10.1 10.1
"2410" 6681 12381 -9.4 9.4
"2411" 6681 12481 -6.9 6.9
"2412" 6681 12581 -7.47 7.47
"2413" 6681 12681 -5.65 5.65
"2414" 6681 12781 -10.9 10.9
"2415" 6681 12881 -3.29 3.29
"2416" 6681 12981 -8.99 8.99
"2417" 6681 13081 -8.1 8.1
"2418" 6681 13181 -3.89 3.89
"2419" 6681 13281 -10.6 10.6
"2420" 6681 13381 -6.91 6.91
"2421" 6681 13481 -6 6
"2422" 6681 13581 -5.3 5.3
"2423" 6681 13681 -10.15 10.15
"2424" 6681 13781 -11.52 11.52
"2425" 6681 13881 -5.92 5.92
"2426" 6681 13981 -8.6 8.6
"2427" 6681 14081 -6.03 6.03
"2428" 6681 14181 -7.1 7.1
"2429" 6681 14281 -7.08 7.08
"2430" 6681 14381 -9.07 9.07
"2431" 6681 14481 -6.47 6.47
"2432" 6681 14581 -4.92 4.92
"2433" 6681 14681 -5.5 5.5
"2434" 6681 14781 -5.1 5.1
"2435" 6681 14881 -7.15 7.15
"2436" 6681 14981 -3.01 3.01
"2437" 6681 15081 -7.3 7.3
"2438" 6681 15181 -6.2 6.2
"2439" 6681 15281 -6.6 6.6
"2440" 6681 15381 -6.1 6.1
"2441" 6681 15481 -9.7 9.7
"2442" 6681 15581 -10.6 10.6
"2443" 6681 15681 -14.47 14.47
"2444" 6681 15781 -2.13 2.13
"2445" 6681 15881 -4.7 4.7
"2446" 6681 15981 -3.17 3.17
"2447" 6681 16081 -6.1 6.1
"2448" 6681 16181 -7.47 7.47
"2449" 6681 16281 -7.6 7.6
"2450" 6681 16381 -3.32 3.32
"2451" 6681 16481 -6.32 6.32
"2452" 6681 7681 -4.36 4.36
"2453" 6681 7781 -11.1 11.1
"2454" 6681 7881 -3.8 3.8
"2455" 6681 7981 -5.8 5.8
"2456" 6681 8081 -10.52 10.52
"2457" 6681 8181 -2.8 2.8
"2458" 6681 8281 -4.45 4.45
"2459" 6681 8381 -10.3 10.3
"2460" 6681 8481 -7.74 7.74
"2461" 6681 8581 -4.34 4.34
"2462" 6681 8681 -6.15 6.15
"2463" 6681 8781 -7.7 7.7
"2464" 6681 8881 -6.32 6.32
"2465" 6681 8981 -8.5 8.5
"2466" 6681 9081 -2.9 2.9
"2467" 6681 9181 -13.6 13.6
"2468" 6681 9281 -6.83 6.83
"2469" 6681 9381 -12.5 12.5
"2470" 6681 9481 -7.08 7.08
"2471" 6681 9581 -6.98 6.98
"2472" 6681 9681 -6.64 6.64
"2473" 6681 9781 -3.9 3.9
"2474" 6681 9881 -2.16 2.16
"2475" 6681 9981 -1.4 1.4
"2476" 6781 10081 -3.06 3.06
"2477" 6781 10181 -4.25 4.25
"2478" 6781 10281 -0.4 0.4
"2479" 6781 10381 -2.69 2.69
"2480" 6781 10481 -5.2 5.2
"2481" 6781 10581 -8.78 8.78
"2482" 6781 10681 -10.97 10.97
"2483" 6781 10781 -4.26 4.26
"2484" 6781 10881 -1.81 1.81
"2485" 6781 10981 -11.5 11.5
"2486" 6781 11081 -5.07 5.07
"2487" 6781 11181 -7.84 7.84
"2488" 6781 11281 -4.5 4.5
"2489" 6781 11381 -8.19 8.19
"2490" 6781 11481 -3.19 3.19
"2491" 6781 11581 -3.6 3.6
"2492" 6781 11681 -14.8 14.8
"2493" 6781 11781 -5.1 5.1
"2494" 6781 11881 -5.75 5.75
"2495" 6781 11981 -2.94 2.94
"2496" 6781 12081 -2.64 2.64
"2497" 6781 12181 -7.7 7.7
"2498" 6781 12281 -2 2
"2499" 6781 12381 -0.64 0.64
"2500" 6781 12481 -2.68 2.68
"2501" 6781 12581 -3.32 3.32
"2502" 6781 12681 -6.26 6.26
"2503" 6781 12781 -10.2 10.2
"2504" 6781 12881 -5.34 5.34
"2505" 6781 12981 -9.47 9.47
"2506" 6781 13081 -4.9 4.9
"2507" 6781 13181 -4.5 4.5
"2508" 6781 13281 -8.7 8.7
"2509" 6781 13381 -1.81 1.81
"2510" 6781 13481 -5.71 5.71
"2511" 6781 13581 -4.1 4.1
"2512" 6781 13681 -8.7 8.7
"2513" 6781 13781 -2.44 2.44
"2514" 6781 13881 -2.32 2.32
"2515" 6781 13981 -3.24 3.24
"2516" 6781 14081 -1.05 1.05
"2517" 6781 14181 -5.9 5.9
"2518" 6781 14281 -2.02 2.02
"2519" 6781 14381 -10 10
"2520" 6781 14481 -1.37 1.37
"2521" 6781 14581 -1.8 1.8
"2522" 6781 14681 -3.7 3.7
"2523" 6781 14781 -3.36 3.36
"2524" 6781 14881 -6 6
"2525" 6781 14981 -15.3 15.3
"2526" 6781 15081 -7.2 7.2
"2527" 6781 15181 -9.35 9.35
"2528" 6781 15281 -3.27 3.27
"2529" 6781 15381 -5.9 5.9
"2530" 6781 15481 -6 6
"2531" 6781 15581 -3.4 3.4
"2532" 6781 15681 -7.5 7.5
"2533" 6781 15781 -3.1 3.1
"2534" 6781 15881 -9.3 9.3
"2535" 6781 15981 -8.9 8.9
"2536" 6781 16081 -9.05 9.05
"2537" 6781 16181 -3.21 3.21
"2538" 6781 16281 -5.58 5.58
"2539" 6781 16381 -8.73 8.73
"2540" 6781 16481 -6.66 6.66
"2541" 6781 7781 -4.5 4.5
"2542" 6781 7881 -9.2 9.2
"2543" 6781 7981 -9 9
"2544" 6781 8081 -13.04 13.04
"2545" 6781 8181 -10.5 10.5
"2546" 6781 8281 -3.3 3.3
"2547" 6781 8381 -4.44 4.44
"2548" 6781 8481 -0.8 0.8
"2549" 6781 8581 -2.1 2.1
"2550" 6781 8681 0 0
"2551" 6781 8781 -7.3 7.3
"2552" 6781 8881 -1.61 1.61
"2553" 6781 8981 -8.3 8.3
"2554" 6781 9081 -3.67 3.67
"2555" 6781 9181 -4.71 4.71
"2556" 6781 9281 -9.3 9.3
"2557" 6781 9381 -4.6 4.6
"2558" 6781 9481 -2.96 2.96
"2559" 6781 9581 -2 2
"2560" 6781 9681 -3.48 3.48
"2561" 6781 9781 -7.3 7.3
"2562" 6781 9881 -15.2 15.2
"2563" 6781 9981 -1.54 1.54
"2564" 6881 10081 -6.27 6.27
"2565" 6881 10181 -1.7 1.7
"2566" 6881 10281 -7 7
"2567" 6881 10381 -1.62 1.62
"2568" 6881 10481 -4.07 4.07
"2569" 6881 10581 -6.17 6.17
"2570" 6881 10681 -5.2 5.2
"2571" 6881 10781 -2.92 2.92
"2572" 6881 10881 -2.74 2.74
"2573" 6881 10981 -9.4 9.4
"2574" 6881 11081 -5.03 5.03
"2575" 6881 11181 -9.6 9.6
"2576" 6881 11281 -4.3 4.3
"2577" 6881 11381 -11.39 11.39
"2578" 6881 11481 -6.6 6.6
"2579" 6881 11581 -10.47 10.47
"2580" 6881 11681 -10.9 10.9
"2581" 6881 11781 -2.96 2.96
"2582" 6881 11881 -8.37 8.37
"2583" 6881 11981 -8.27 8.27
"2584" 6881 12081 -2.15 2.15
"2585" 6881 12181 -12.3 12.3
"2586" 6881 12281 -7.2 7.2
"2587" 6881 12381 -4.5 4.5
"2588" 6881 12481 -6 6
"2589" 6881 12581 -2.48 2.48
"2590" 6881 12681 -2.69 2.69
"2591" 6881 12781 -11.6 11.6
"2592" 6881 12881 -9.12 9.12
"2593" 6881 12981 -8.5 8.5
"2594" 6881 13081 -8.43 8.43
"2595" 6881 13181 -8.08 8.08
"2596" 6881 13281 -9.3 9.3
"2597" 6881 13381 -6.94 6.94
"2598" 6881 13481 -6.5 6.5
"2599" 6881 13581 -8.8 8.8
"2600" 6881 13681 -7.8 7.8
"2601" 6881 13781 -10.51 10.51
"2602" 6881 13881 -9.42 9.42
"2603" 6881 13981 -7.82 7.82
"2604" 6881 14081 -6.27 6.27
"2605" 6881 14181 -7.2 7.2
"2606" 6881 14281 -5.46 5.46
"2607" 6881 14381 -9.2 9.2
"2608" 6881 14481 -3.12 3.12
"2609" 6881 14581 -6 6
"2610" 6881 14681 -3.9 3.9
"2611" 6881 14781 -10.7 10.7
"2612" 6881 14881 -11.2 11.2
"2613" 6881 14981 -13 13
"2614" 6881 15081 -12.49 12.49
"2615" 6881 15181 -10.2 10.2
"2616" 6881 15281 -8.39 8.39
"2617" 6881 15381 -8.2 8.2
"2618" 6881 15481 -10.9 10.9
"2619" 6881 15581 -2.5 2.5
"2620" 6881 15681 -10.4 10.4
"2621" 6881 15781 -6.09 6.09
"2622" 6881 15881 -17.14 17.14
"2623" 6881 15981 -1.69 1.69
"2624" 6881 16081 -12 12
"2625" 6881 16181 -8.8 8.8
"2626" 6881 16281 -12.9 12.9
"2627" 6881 16381 -12.12 12.12
"2628" 6881 16481 -4.24 4.24
"2629" 6881 7881 -12.14 12.14
"2630" 6881 7981 -3.29 3.29
"2631" 6881 8081 -7.72 7.72
"2632" 6881 8181 -9.5 9.5
"2633" 6881 8281 -5.16 5.16
"2634" 6881 8381 -4.6 4.6
"2635" 6881 8481 -8.69 8.69
"2636" 6881 8581 -4.37 4.37
"2637" 6881 8681 -6.1 6.1
"2638" 6881 8781 -10.4 10.4
"2639" 6881 8881 -11 11
"2640" 6881 8981 -17.55 17.55
"2641" 6881 9081 -3.59 3.59
"2642" 6881 9181 -10.6 10.6
"2643" 6881 9281 -9.5 9.5
"2644" 6881 9381 -15.3 15.3
"2645" 6881 9481 -14.58 14.58
"2646" 6881 9581 -5.8 5.8
"2647" 6881 9681 -12.8 12.8
"2648" 6881 9781 -13.7 13.7
"2649" 6881 9881 -6.9 6.9
"2650" 6881 9981 -0.35 0.35
"2651" 6981 10081 -8.2 8.2
"2652" 6981 10181 -2 2
"2653" 6981 10281 -8 8
"2654" 6981 10381 -1.18 1.18
"2655" 6981 10481 -6.02 6.02
"2656" 6981 10581 -4.91 4.91
"2657" 6981 10681 -7.6 7.6
"2658" 6981 10781 -0.66 0.66
"2659" 6981 10881 -5.42 5.42
"2660" 6981 10981 -7.2 7.2
"2661" 6981 11081 -3.65 3.65
"2662" 6981 11181 -12.8 12.8
"2663" 6981 11281 -4.2 4.2
"2664" 6981 11381 -16.1 16.1
"2665" 6981 11481 -12.28 12.28
"2666" 6981 11581 -10 10
"2667" 6981 11681 -6.46 6.46
"2668" 6981 11781 -6.4 6.4
"2669" 6981 11881 -12.58 12.58
"2670" 6981 11981 -3.74 3.74
"2671" 6981 12081 -6.5 6.5
"2672" 6981 12181 -4.7 4.7
"2673" 6981 12281 -1.9 1.9
"2674" 6981 12381 -2.14 2.14
"2675" 6981 12481 -4.3 4.3
"2676" 6981 12581 -2.87 2.87
"2677" 6981 12681 -4.95 4.95
"2678" 6981 12781 -12.69 12.69
"2679" 6981 12881 -7.2 7.2
"2680" 6981 12981 -13.8 13.8
"2681" 6981 13081 -2.31 2.31
"2682" 6981 13181 -4.5 4.5
"2683" 6981 13281 -3.58 3.58
"2684" 6981 13381 -4.1 4.1
"2685" 6981 13481 -4.2 4.2
"2686" 6981 13581 -9.3 9.3
"2687" 6981 13681 -5.8 5.8
"2688" 6981 13781 -7 7
"2689" 6981 13881 -4.4 4.4
"2690" 6981 13981 -7 7
"2691" 6981 14081 -2.05 2.05
"2692" 6981 14181 -3.51 3.51
"2693" 6981 14281 -9 9
"2694" 6981 14381 -5.62 5.62
"2695" 6981 14481 -1.8 1.8
"2696" 6981 14581 -2.6 2.6
"2697" 6981 14681 -5.8 5.8
"2698" 6981 14781 -5.98 5.98
"2699" 6981 14881 -5.67 5.67
"2700" 6981 14981 -6.34 6.34
"2701" 6981 15081 -12.07 12.07
"2702" 6981 15181 -13.8 13.8
"2703" 6981 15281 -10.27 10.27
"2704" 6981 15381 -4.1 4.1
"2705" 6981 15481 -7.4 7.4
"2706" 6981 15581 -2.8 2.8
"2707" 6981 15681 -8.47 8.47
"2708" 6981 15781 -2.92 2.92
"2709" 6981 15881 -7.42 7.42
"2710" 6981 15981 -5.1 5.1
"2711" 6981 16081 -6.75 6.75
"2712" 6981 16181 -8.8 8.8
"2713" 6981 16281 -7.1 7.1
"2714" 6981 16381 -7.25 7.25
"2715" 6981 16481 -4.61 4.61
"2716" 6981 7981 -10 10
"2717" 6981 8081 -5.84 5.84
"2718" 6981 8181 -7.64 7.64
"2719" 6981 8281 -1.85 1.85
"2720" 6981 8381 -1.7 1.7
"2721" 6981 8481 -4.1 4.1
"2722" 6981 8581 -2.71 2.71
"2723" 6981 8681 -5.3 5.3
"2724" 6981 8781 -11.8 11.8
"2725" 6981 8881 -2.8 2.8
"2726" 6981 8981 -12.5 12.5
"2727" 6981 9081 -2.9 2.9
"2728" 6981 9181 -5.5 5.5
"2729" 6981 9281 -7.5 7.5
"2730" 6981 9381 -8.4 8.4
"2731" 6981 9481 -8.3 8.3
"2732" 6981 9581 -6.5 6.5
"2733" 6981 9681 -5.6 5.6
"2734" 6981 9781 -5.67 5.67
"2735" 6981 9881 -6.14 6.14
"2736" 6981 9981 -1.13 1.13
"2737" 7081 10081 -0.67 0.67
"2738" 7081 10181 -2.95 2.95
"2739" 7081 10281 -3.83 3.83
"2740" 7081 10381 -5 5
"2741" 7081 10481 -1.84 1.84
"2742" 7081 10581 -7.32 7.32
"2743" 7081 10681 -5.06 5.06
"2744" 7081 10781 -0.8 0.8
"2745" 7081 10881 -1.04 1.04
"2746" 7081 10981 -4.24 4.24
"2747" 7081 11081 -2.17 2.17
"2748" 7081 11181 -5.1 5.1
"2749" 7081 11281 -1.52 1.52
"2750" 7081 11381 -3.2 3.2
"2751" 7081 11481 -3.1 3.1
"2752" 7081 11581 -1.24 1.24
"2753" 7081 11681 -2.79 2.79
"2754" 7081 11781 -5.27 5.27
"2755" 7081 11881 0 0
"2756" 7081 11981 -0.2 0.2
"2757" 7081 12081 -2.91 2.91
"2758" 7081 12181 -2.5 2.5
"2759" 7081 12281 -3.17 3.17
"2760" 7081 12381 -2.95 2.95
"2761" 7081 12481 -1.17 1.17
"2762" 7081 12581 -0.52 0.52
"2763" 7081 12681 -4.98 4.98
"2764" 7081 12781 -7.01 7.01
"2765" 7081 12881 -1.4 1.4
"2766" 7081 12981 -4.67 4.67
"2767" 7081 13081 -1.82 1.82
"2768" 7081 13181 -3.47 3.47
"2769" 7081 13281 -1.52 1.52
"2770" 7081 13381 -3.48 3.48
"2771" 7081 13481 -2.85 2.85
"2772" 7081 13581 -1.67 1.67
"2773" 7081 13681 -4.17 4.17
"2774" 7081 13781 -4.57 4.57
"2775" 7081 13881 -0.62 0.62
"2776" 7081 13981 -1.61 1.61
"2777" 7081 14081 -0.56 0.56
"2778" 7081 14181 -3.02 3.02
"2779" 7081 14281 -0.01 0.01
"2780" 7081 14381 -2.22 2.22
"2781" 7081 14481 -0.22 0.22
"2782" 7081 14581 -4.67 4.67
"2783" 7081 14681 -3.89 3.89
"2784" 7081 14781 -8.56 8.56
"2785" 7081 14881 -2.33 2.33
"2786" 7081 14981 -8.5 8.5
"2787" 7081 15081 -5.02 5.02
"2788" 7081 15181 -6.4 6.4
"2789" 7081 15281 -1.21 1.21
"2790" 7081 15381 -1.71 1.71
"2791" 7081 15481 -1.16 1.16
"2792" 7081 15581 -3.64 3.64
"2793" 7081 15681 -9.6 9.6
"2794" 7081 15781 0 0
"2795" 7081 15881 -5.28 5.28
"2796" 7081 15981 -2.21 2.21
"2797" 7081 16081 -4.42 4.42
"2798" 7081 16181 -0.15 0.15
"2799" 7081 16281 -1.5 1.5
"2800" 7081 16381 -4.03 4.03
"2801" 7081 16481 -9.12 9.12
"2802" 7081 8081 -2.92 2.92
"2803" 7081 8181 -2.71 2.71
"2804" 7081 8281 -4.78 4.78
"2805" 7081 8381 -2.17 2.17
"2806" 7081 8481 -3.76 3.76
"2807" 7081 8581 -0.17 0.17
"2808" 7081 8681 -0.9 0.9
"2809" 7081 8781 -4.22 4.22
"2810" 7081 8881 -0.6 0.6
"2811" 7081 8981 -2.84 2.84
"2812" 7081 9081 -2.01 2.01
"2813" 7081 9181 -2.58 2.58
"2814" 7081 9281 -3.46 3.46
"2815" 7081 9381 -4.57 4.57
"2816" 7081 9481 -3.74 3.74
"2817" 7081 9581 -3.23 3.23
"2818" 7081 9681 -3.54 3.54
"2819" 7081 9781 -3.36 3.36
"2820" 7081 9881 -10.22 10.22
"2821" 7081 9981 -0.08 0.08
"2822" 7181 10081 -2.17 2.17
"2823" 7181 10181 -3.2 3.2
"2824" 7181 10281 -10.4 10.4
"2825" 7181 10381 -1 1
"2826" 7181 10481 -3.8 3.8
"2827" 7181 10581 -1.31 1.31
"2828" 7181 10681 -8.22 8.22
"2829" 7181 10781 -1.6 1.6
"2830" 7181 10881 -0.29 0.29
"2831" 7181 10981 -3.63 3.63
"2832" 7181 11081 -7.4 7.4
"2833" 7181 11181 -3.49 3.49
"2834" 7181 11281 -3.68 3.68
"2835" 7181 11381 -10.92 10.92
"2836" 7181 11481 -3.29 3.29
"2837" 7181 11581 -8.9 8.9
"2838" 7181 11681 -7.93 7.93
"2839" 7181 11781 -3.79 3.79
"2840" 7181 11881 -4.3 4.3
"2841" 7181 11981 -2.7 2.7
"2842" 7181 12081 -5.02 5.02
"2843" 7181 12181 -6.09 6.09
"2844" 7181 12281 -4.3 4.3
"2845" 7181 12381 -0.64 0.64
"2846" 7181 12481 -5.5 5.5
"2847" 7181 12581 -4 4
"2848" 7181 12681 -6.04 6.04
"2849" 7181 12781 -8.6 8.6
"2850" 7181 12881 -6.7 6.7
"2851" 7181 12981 -4.6 4.6
"2852" 7181 13081 -3.2 3.2
"2853" 7181 13181 -4.22 4.22
"2854" 7181 13281 -6.53 6.53
"2855" 7181 13381 -2.5 2.5
"2856" 7181 13481 -5.6 5.6
"2857" 7181 13581 -4 4
"2858" 7181 13681 -10.72 10.72
"2859" 7181 13781 -3.35 3.35
"2860" 7181 13881 -9.71 9.71
"2861" 7181 13981 -2 2
"2862" 7181 14081 -1.14 1.14
"2863" 7181 14181 -4.36 4.36
"2864" 7181 14281 -1.37 1.37
"2865" 7181 14381 -5.24 5.24
"2866" 7181 14481 -0.77 0.77
"2867" 7181 14581 -1.56 1.56
"2868" 7181 14681 -5.1 5.1
"2869" 7181 14781 -6.86 6.86
"2870" 7181 14881 -5.9 5.9
"2871" 7181 14981 -10.84 10.84
"2872" 7181 15081 -9.39 9.39
"2873" 7181 15181 -5.52 5.52
"2874" 7181 15281 -6.8 6.8
"2875" 7181 15381 -2.49 2.49
"2876" 7181 15481 -4.89 4.89
"2877" 7181 15581 -4.41 4.41
"2878" 7181 15681 -4.19 4.19
"2879" 7181 15781 -3.3 3.3
"2880" 7181 15881 -4.2 4.2
"2881" 7181 15981 -6.63 6.63
"2882" 7181 16081 -1.02 1.02
"2883" 7181 16181 -1.4 1.4
"2884" 7181 16281 -2.8 2.8
"2885" 7181 16381 -7.9 7.9
"2886" 7181 16481 -8.22 8.22
"2887" 7181 8181 -11.6 11.6
"2888" 7181 8281 -4.3 4.3
"2889" 7181 8381 -3.66 3.66
"2890" 7181 8481 -4.4 4.4
"2891" 7181 8581 -1.1 1.1
"2892" 7181 8681 -3.5 3.5
"2893" 7181 8781 -4.33 4.33
