"FirstWindowWholeKbRes"	"SecondWindowWholeKbRes"	"FirstWindow"	"SecondWindow"	"DirectRepeatsDensity"	"MicroHomologyScore"	"Deletion"	"InfinitySign"	"InvRepDensScore"	"GlobalFoldingScore"	"Residuals"	"GlobalFolding1000Score"	"DistanceToContact"	"TempDistanceToContact"	"LogRegr.ContactPoint.Coord1"	"LogRegr.ContactPoint.Coord2"	"LogRegr.ContactPoint.PiValue"	"LogRegr.ContactPoint.Coeff"	"LogRegr.ContactPoint.AIC"
"3161"	15000	8000	15200	8400	10	78	0	1	0	0	-0.450463994471933	0	6274.15332933456	0	15250	8450	1.78237294354714e-77	-1.39441040084822	2408.41562288676
"3162"	15000	8000	15200	7900	0	72	1	1	0	0	2.20512799839109	0	6250.1999968001	0	15250	7950	3.64899528013618e-87	-1.47418236498573	2332.17616735968
"3163"	15000	8000	15200	8000	11	78	0	1	0	0	-0.450463994471933	0	6251.79974087462	0	15250	8050	9.5568723247374e-86	-1.46888650374599	2342.58449193801
"3164"	15000	8000	15300	7600	0	97	1	1	10	0	2.02516237370592	0	6354.91935432701	0	15350	7650	1.62230900108493e-90	-1.45289982326505	2316.92456636843
"3165"	15000	8000	15400	8300	12	64	0	1	0	0	-0.401881988334887	0	6465.67861867569	0	15450	8350	2.97941388895986e-80	-1.40819090834297	2390.79410025307
"3166"	15000	8000	15200	8300	10	70	1	1	10	0	2.21921117672667	0	6266.17905904388	0	15250	8350	6.01688444400013e-80	-1.42102933034371	2388.57932833565
"3167"	15000	8000	15200	8500	0	82	1	1	0	0	2.13399909752605	0	6283.7090957491	0	15250	8550	9.54969890095294e-75	-1.36285944799427	2430.09734841229
"3168"	15000	8000	14600	8300	10	94	1	1	0	0	2.04712710766603	0	5667.89202437732	0	14650	8350	6.04963927507066e-76	-1.44349619589391	2399.6834713164
"3169"	15000	8000	15200	8200	0	85	1	1	10	0	2.11243297202559	0	6259.7923288237	0	15250	8250	3.6997190604721e-82	-1.44254498865238	2370.79262197051
"3170"	15000	8000	15200	7800	0	96	1	1	0	0	2.03249455511973	0	6250.1999968001	0	15250	7850	2.25079594597806e-88	-1.47487415094906	2324.05731851541
"3171"	15000	8000	14700	7800	0	89	0	1	0	0	-0.492282543274599	0	5750.21738719503	0	14750	7850	1.71886705168386e-84	-1.50911942502899	2330.71032387294
"3172"	15000	8000	15300	7500	0	67	1	1	0	0	2.24024550157721	0	6359.63835449784	0	15350	7550	3.66127652446645e-91	-1.44114955146526	2315.73522734384
"3173"	15000	8000	15300	8500	24	77	0	1	0	0	-0.446824741384642	0	6383.18102516292	0	15350	8550	5.5455167450648e-75	-1.3585888691162	2430.16608006006
"3174"	15000	8000	15300	7700	11	73	0	1	0	0	-0.432531809813371	0	6351.77140646607	0	15350	7750	1.0890957023787e-89	-1.46114939739482	2320.23031079117
"3175"	15000	8000	15300	7800	0	116	1	1	0	0	1.88397616913226	0	6350.19684734261	0	15350	7850	1.1322393724251e-88	-1.4654074937476	2325.79230513111
"3176"	15000	8000	15400	7500	18	60	0	1	0	0	-0.388910956311997	0	6459.48914388746	0	15450	7550	2.45850070838663e-91	-1.43162488071257	2318.26228596764
"3177"	15000	8000	14900	8100	0	107	0	1	0	0	-0.568074127736345	0	5955.2497848537	0	14950	8150	1.96427914602716e-82	-1.47951844941044	2356.48622848511
"3178"	15000	8000	14600	8400	11	110	0	1	0	0	-0.581627773159363	0	5676.70679179399	0	14650	8450	1.26240127706814e-73	-1.41154742726083	2420.24549772984
"3179"	15000	8000	15400	8000	0	76	1	1	0	0	2.17681809596258	0	6451.74395028197	0	15450	8050	4.47084955782582e-86	-1.45093094611656	2346.65185955809
"3180"	15000	8000	15400	8100	0	60	0	1	0	0	-0.388910956311997	0	6454.84314294313	0	15450	8150	2.26033929220969e-84	-1.44144400324315	2359.24208215394
"3181"	15000	8000	15400	7600	0	103	1	1	0	0	1.98095236433981	0	6454.84314294313	0	15450	7650	1.12977623933193e-90	-1.44321007235077	2319.52804599023
"3182"	15000	8000	14700	7900	0	96	0	1	0	0	-0.520646765776062	0	5750.21738719503	0	14750	7950	1.89410869936998e-83	-1.50759099564539	2338.50142824032
"3183"	15000	8000	14700	7700	8	97	0	1	0	0	-0.524812853428776	0	5751.95618898475	0	14750	7750	2.37379817844375e-85	-1.50547173876465	2325.41902316675
"3184"	15000	8000	15200	7600	0	99	1	1	10	0	2.01046664353925	0	6254.9980015984	0	15250	7650	3.43937572398993e-90	-1.46269689842859	2315.0703436757
"3185"	15000	8000	15200	7700	9	85	1	1	0	0	2.11243297202559	0	6251.79974087462	0	15250	7750	2.23762528527912e-89	-1.4708850366444	2318.39644462592
"3186"	15000	8000	15100	7900	10	71	0	1	0	0	-0.425541986273709	0	6150.20324867398	0	15150	7950	1.03275360001933e-86	-1.48293894105636	2331.43008931764
"3187"	15000	8000	14900	8200	0	68	1	1	0	0	2.23324615727553	0	5960.28522807424	0	14950	8250	1.33497882917957e-80	-1.46174846356063	2372.11091682873
"3188"	15000	8000	14900	8300	0	88	0	1	0	0	-0.488343292251633	0	5966.99254231141	0	14950	8350	1.82754577046539e-78	-1.43784442830039	2390.35521751861
"3189"	15000	8000	15300	7900	10	89	0	1	10	0	-0.492282543274599	0	6350.19684734261	0	15350	7950	1.91570067306325e-87	-1.46503891775407	2333.81759767711
"3190"	15000	8000	15300	8000	0	87	0	1	0	0	-0.484431905198241	0	6351.77140646607	0	15350	8050	5.34977534445297e-86	-1.45998428246499	2344.20528954287
"3191"	15000	8000	15400	7700	10	95	0	1	0	0	-0.51650939850618	0	6451.74395028197	0	15450	7750	7.83108379176147e-90	-1.45148543204252	2322.82713345228
"3192"	15000	8000	14600	8500	0	93	0	1	0	0	-0.508320419467101	0	5687.26647872244	0	14650	8550	5.20242415553231e-71	-1.37391852272005	2442.93647006319
"3193"	15000	8000	15400	7900	0	121	1	1	0	0	1.8462898988927	0	6450.19379553824	0	15450	7950	1.49028170035623e-87	-1.45582501714359	2336.26641445875
"3194"	15000	8000	15400	8200	0	85	0	1	0	0	-0.476692264478192	0	6459.48914388746	0	15450	8250	1.94617212795415e-82	-1.42730853358547	2373.94102568236
"3195"	15000	8000	14700	7600	12	86	0	1	0	0	-0.48054826784265	0	5755.43221661067	0	14750	7650	4.78295342659875e-86	-1.49704778517839	2322.54790412736
"3196"	15000	8000	15200	7500	10	63	1	1	0	0	2.26812132480503	0	6259.7923288237	0	15250	7550	8.04315202212082e-91	-1.45076510038995	2313.96512156678
"3197"	15000	8000	15100	7700	0	100	0	1	0	0	-0.537484419295631	0	6151.82899632296	0	15150	7750	7.06913686877396e-89	-1.48002632479389	2317.60799049394
"3198"	15000	8000	15100	7800	0	78	0	1	0	0	-0.450463994471933	0	6150.20324867398	0	15150	7850	6.75590572257841e-88	-1.48385282530082	2323.29317520602
"3199"	15000	8000	15000	7700	10	120	1	1	0	0	1.85384276481609	0	6051.8592184551	0	15050	7750	3.31166059247319e-88	-1.48841093129885	2317.85212875778
"3200"	15000	8000	15100	8000	0	89	0	1	0	0	-0.492282543274599	0	6151.82899632296	0	15150	8050	2.56042544242462e-85	-1.47724965380418	2341.91181162488
"3201"	15000	8000	15100	8100	10	94	1	1	0	0	2.04712710766603	0	6155.07920338967	0	15150	8150	1.09738623721571e-83	-1.4663310379045	2354.85663601967
"3202"	15000	8000	14900	8400	0	107	0	1	0	0	-0.568074127736345	0	5975.36609757093	0	14950	8450	4.91542453209489e-76	-1.40822423570036	2410.90095090488
"3203"	15000	8000	14900	8500	11	76	0	1	0	0	-0.443212024283605	0	5985.39890065817	0	14950	8550	2.45150332193413e-73	-1.37354340513699	2433.32117122683
"3204"	15000	8000	15300	8100	0	77	1	1	0	0	2.16971093024529	0	6354.91935432701	0	15350	8150	2.59038313929348e-84	-1.45000753423984	2356.95260470132
"3205"	15000	8000	15400	7800	7	86	1	1	0	0	2.10522142086907	0	6450.19379553824	0	15450	7850	8.40687418030105e-89	-1.45594660464235	2328.31266607328
"3206"	15000	8000	15000	8500	0	105	0	1	0	0	-0.559186948720166	0	6084.81717063052	0	15050	8550	6.51822743937625e-74	-1.37051374519887	2431.68305804151
"3207"	15000	8000	14800	8500	35	96	0	1	0	0	-0.520646765776062	0	5886.00033978932	0	14850	8550	1.14808027917689e-72	-1.37558770637951	2435.60009033839
"3208"	15000	8000	14800	8400	0	95	1	1	0	0	2.0398161617537	0	5875.79781816904	0	14850	8450	2.45517863102187e-75	-1.41118906250084	2413.07848631871
"3209"	15000	8000	14700	7500	0	102	0	1	0	0	-0.54607749433826	0	5760.64232529672	0	14750	7550	1.38598664023283e-86	-1.48427133283486	2322.0114636318
"3210"	15000	8000	15100	7600	10	100	0	1	10	0	-0.537484419295631	0	6155.07920338967	0	15150	7650	1.13118904722792e-89	-1.47187491055913	2314.28818769024
"3211"	15000	8000	15000	7600	10	91	1	1	0	0	2.06899516056187	0	6055.16308616044	0	15050	7650	5.49199878957417e-89	-1.4803270064695	2314.53720939573
"3212"	15000	8000	14900	7700	0	90	0	1	0	0	-0.496249771054143	0	5951.89045598119	0	14950	7750	2.16091622016415e-87	-1.49588299098255	2319.09343204852
"3213"	15000	8000	15000	7800	0	96	0	1	0	0	-0.520646765776062	0	6050.20660804241	0	15050	7850	2.99388160850169e-87	-1.49209234396891	2323.52962492983
"3214"	15000	8000	15000	7900	0	86	1	1	0	0	2.10522142086907	0	6050.20660804241	0	15050	7950	4.27403697359774e-86	-1.49096150981778	2331.65761699124
"3215"	15000	8000	15100	8200	0	83	0	1	0	0	-0.469062690016585	0	6159.95129850878	0	15150	8250	8.85988614886463e-82	-1.44966429500797	2370.40885974956
"3216"	15000	8000	15100	8300	0	98	0	1	0	0	-0.529007760510172	0	6166.44143732834	0	15150	8350	1.36470494330549e-79	-1.42738474814749	2388.37389825906
"3217"	15000	8000	14600	8000	0	69	0	1	0	0	-0.418655194851962	0	5651.99079970943	0	14650	8050	3.82391427400183e-81	-1.50210792589193	2353.20944522285
"3218"	15000	8000	14600	8200	0	65	0	1	0	0	-0.405186450669973	0	5660.83032778761	0	14650	8250	5.79038825236988e-78	-1.46927513704312	2381.57541187564
"3219"	15000	8000	15000	8400	11	85	0	1	0	0	-0.476692264478192	0	6074.94855945299	0	15050	8450	1.22878063855769e-76	-1.40432653250008	2409.3784723421
"3220"	15000	8000	14600	7900	10	108	0	1	0	0	-0.572562218221805	0	5650.22123460666	0	14650	7950	2.40943072575023e-82	-1.50920674698633	2343.11882689046
"3221"	15000	8000	14900	7600	0	98	1	1	0	0	2.01781970609418	0	5955.2497848537	0	14950	7650	3.75869459881605e-88	-1.48777574286183	2315.85202694742
"3222"	15000	8000	14900	7800	0	110	1	1	0	0	1.92892575922324	0	5950.2100803249	0	14950	7850	1.8461514292407e-86	-1.49943821588984	2324.73070005808
"3223"	15000	8000	14900	7900	10	101	0	1	0	0	-0.541766359078991	0	5950.2100803249	0	14950	7950	2.4676582440124e-85	-1.49800647519746	2332.86472178271
"3224"	15000	8000	15000	7500	15	80	0	1	0	0	-0.457822613504236	0	6060.11551045027	0	15050	7550	1.37112347869133e-89	-1.46805767638324	2313.60582958626
"3225"	15000	8000	15400	8400	0	101	1	1	0	0	1.99572971217732	0	6473.40713998432	0	15450	8450	8.25607158370456e-78	-1.38392759067806	2409.74935894112
"3226"	15000	8000	15100	8400	0	81	1	1	0	0	2.141164773726	0	6174.54451761423	0	15150	8450	4.00192547040641e-77	-1.39968582492523	2408.53213835694
"3227"	15000	8000	14600	8100	0	77	0	1	0	0	-0.446824741384642	0	5655.52826887109	0	14650	8150	1.08183496124e-79	-1.48883226188784	2366.04307404778
"3228"	15000	8000	15000	8000	10	64	0	1	0	0	-0.401881988334887	0	6051.8592184551	0	15050	8050	1.00358235621924e-84	-1.48477942515291	2342.23589433175
"3229"	15000	8000	14800	8300	11	60	0	1	0	0	-0.388910956311997	0	5867.28216468238	0	14850	8350	9.93837842702659e-78	-1.44153922073579	2392.51189569417
"3230"	15000	8000	14900	7500	0	116	1	1	0	0	1.88397616913226	0	5960.28522807424	0	14950	7550	9.84261214985844e-89	-1.47529801583476	2315.04838643383
"3231"	15000	8000	14800	7600	12	98	1	1	11	0	2.01781970609418	0	5855.33944361896	0	14850	7650	3.63920258598582e-87	-1.49346733831712	2318.50719635272
"3232"	15000	8000	14600	7800	20	72	0	1	0	0	-0.429023953102004	0	5650.22123460666	0	14650	7850	2.41557670522155e-83	-1.51074375166522	2335.5668386199
"3233"	15000	8000	14900	8000	0	101	0	1	0	0	-0.541766359078991	0	5951.89045598119	0	14950	8050	5.36472603112058e-84	-1.49142736846727	2343.4571611653
"3234"	15000	8000	15000	8100	0	120	0	1	0	0	-0.628759739373841	0	6055.16308616044	0	15050	8150	4.03705565998648e-83	-1.47327158942446	2355.28702564094
"3235"	15000	8000	15000	8200	8	82	0	1	0	0	-0.465288880772059	0	6060.11551045027	0	15050	8250	2.99116564991862e-81	-1.45606835298303	2370.88540456953
"3236"	15000	8000	14800	7700	11	104	0	1	0	0	-0.554787703844401	0	5851.92276093935	0	14850	7750	1.95432826598881e-86	-1.5017186947236	2321.58532156651
"3237"	15000	8000	14800	8200	10	69	0	1	0	0	-0.418655194851962	0	5860.46073274107	0	14850	8250	7.86500251625652e-80	-1.4661353435977	2374.24520492124
"3238"	15000	8000	14800	7800	22	104	1	1	0	0	1.97354879169234	0	5850.2136713115	0	14850	7850	1.55007146912423e-85	-1.50526680466935	2327.09271022328
"3239"	15000	8000	14600	7500	0	80	0	1	0	0	-0.457822613504236	0	5660.83032778761	0	14650	7550	2.49357391519746e-85	-1.48546522486277	2327.53295211308
"3240"	15000	8000	15100	8500	11	86	0	1	0	0	-0.48054826784265	0	6184.2541991739	0	15150	8550	2.17925608268143e-74	-1.36690774442802	2430.59655829398
"3241"	15000	8000	14800	7500	0	64	1	1	0	0	2.26117064692737	0	5860.46073274107	0	14850	7550	9.90633497774855e-88	-1.48091376268322	2317.78532391218
"3242"	15000	8000	15400	8500	0	92	1	1	0	0	2.06171668656076	0	6482.66920334518	0	15450	8550	4.23393711374742e-75	-1.35441255278913	2430.72920241721
"3243"	15000	8000	14600	7700	0	96	0	1	7	0	-0.520646765776062	0	5651.99079970943	0	14650	7750	3.64775539732098e-84	-1.50702357695385	2330.50905624881
"3244"	15000	8000	15100	7500	0	76	1	1	0	0	2.17681809596258	0	6159.95129850878	0	15150	7550	2.72198446207197e-90	-1.45980263659068	2313.25079811982
"3245"	15000	8000	15000	8300	0	58	1	1	0	0	2.30269110351622	0	6066.71245403967	0	15050	8350	4.31125776501816e-79	-1.43306021664967	2388.96854878278
"3246"	15000	8000	14600	7600	0	75	0	1	6	0	-0.439625715720008	0	5655.52826887109	0	14650	7650	7.99518566975404e-85	-1.49844462556026	2327.86594475971
"3247"	15000	8000	14800	8000	0	79	0	1	0	0	-0.454129910023736	0	5851.92276093935	0	14850	8050	3.68451020283686e-83	-1.49700973268788	2345.54185219302
"3248"	15000	8000	14800	7900	0	85	0	1	0	0	-0.476692264478192	0	5850.2136713115	0	14850	7950	1.90371501331226e-84	-1.5036756372292	2335.12681803248
"3249"	15000	8000	14800	8100	0	86	1	1	0	0	2.10522142086907	0	5855.33944361896	0	14850	8150	1.22955739587973e-81	-1.4846797228662	2358.52633949825
"3250"	15000	9000	15200	9100	0	87	0	0	11	0	-0.484431905198241	0	6373.77439199098	0	15250	9150	1.36729521587842e-54	-1.09830546824017	2579.21575969592
"3251"	15000	9000	14700	9300	0	89	0	0	0	0	-0.492282543274599	0	5930.00843169721	0	14750	9350	9.1620479017687e-44	-0.955089421709808	2649.41514307385
"3252"	15000	9000	15200	9000	0	124	0	1	0	0	-0.648462226306847	0	6354.91935432701	0	15250	9050	3.07599470000542e-58	-1.14912545547197	2553.60111483955
"3253"	15000	9000	15300	8600	0	131	1	1	0	0	1.7703774791396	0	6394.13794033254	0	15350	8650	5.10741196074177e-72	-1.32345839225716	2453.08665793951
"3254"	15000	9000	14700	9200	18	82	0	0	0	0	-0.465288880772059	0	5906.35251233788	0	14750	9250	1.45327902602492e-47	-1.0146397183798	2623.46633092624
"3255"	15000	9000	14700	9100	15	76	0	0	0	0	-0.443212024283605	0	5884.30114796991	0	14750	9150	2.21391031335583e-51	-1.07339001493857	2596.77107878352
"3256"	15000	9000	14700	8900	0	112	0	1	0	0	-0.590812958992864	0	5845.08340402427	0	14750	8950	7.16945076646761e-59	-1.18621079467233	2542.26665107309
"3257"	15000	9000	15300	8800	0	78	0	1	0	0	-0.450463994471933	0	6420.6697469968	0	15350	8850	1.44072867455137e-65	-1.24269131267418	2501.58495700591
"3258"	15000	9000	14900	9300	0	88	0	0	0	0	-0.488343292251633	0	6124.13259164104	0	14950	9350	2.37284886816271e-45	-0.973230393659639	2640.08559120958
"3259"	15000	9000	15300	8900	32	99	1	1	0	0	2.01046664353925	0	6436.22560201241	0	15350	8950	3.8617547692858e-62	-1.19795099795743	2526.5611026858
"3260"	15000	9000	15300	8700	0	95	0	1	0	0	-0.51650939850618	0	6406.63718342158	0	15350	8750	7.23848969071808e-69	-1.28460089352169	2477.0314761909
"3261"	15000	9000	14900	9200	16	83	0	0	0	0	-0.469062690016585	0	6101.22938431264	0	14950	9250	4.23018216606123e-49	-1.03026351199395	2614.59855294185
"3262"	15000	9000	14700	9000	0	101	0	1	0	0	-0.541766359078991	0	5863.8724406317	0	14750	9050	3.61271195211495e-55	-1.13079074980278	2569.59327222527
"3263"	15000	9000	15200	8900	0	82	0	1	10	0	-0.465288880772059	0	6337.58629132574	0	15250	8950	8.18213661942133e-62	-1.19774597787884	2527.9622670907
"3264"	15000	9000	15200	8800	10	94	0	1	0	0	-0.512400650669564	0	6321.78772183945	0	15250	8850	2.81652579177986e-65	-1.24368438880896	2502.58615708902
"3265"	15000	9000	15100	8900	0	84	0	1	0	0	-0.472863778012583	0	6238.99030292563	0	15150	8950	2.21206438556171e-61	-1.19695509497257	2529.90788124277
"3266"	15000	9000	15100	9000	11	91	0	1	0	0	-0.500245086842043	0	6256.5965188751	0	15150	9050	9.03148275248719e-58	-1.14703448691279	2555.93611913708
"3267"	15000	9000	15100	9100	0	74	0	0	0	0	-0.436065687317302	0	6275.74696749319	0	15150	9150	4.33327343330185e-54	-1.09502751444547	2581.88008551542
"3268"	15000	9000	15200	8700	9	87	0	1	13	0	-0.484431905198241	0	6307.53517627924	0	15250	8750	1.33254898146432e-68	-1.28671764305231	2477.66128468738
"3269"	15000	9000	15200	9200	11	85	0	0	0	0	-0.476692264478192	0	6394.13794033254	0	15250	9250	6.38953886173918e-51	-1.04596795567958	2604.45706693775
"3270"	15000	9000	14700	9400	20	90	0	0	0	0	-0.496249771054143	0	5955.2497848537	0	14750	9450	4.91435668722572e-40	-0.895275776096201	2674.38715355489
"3271"	15000	9000	15200	9300	0	58	0	0	0	0	-0.38257161089932	0	6415.99563590874	0	15250	9350	2.87269017737602e-47	-0.992544561738587	2629.11058754187
"3272"	15000	9000	14900	9400	0	77	0	0	0	0	-0.446824741384642	0	6148.57707116045	0	14950	9450	1.12730741560892e-41	-0.915803841014518	2664.65921927081
"3273"	15000	9000	15100	8800	0	112	0	1	0	0	-0.590812958992864	0	6222.94142668883	0	15150	8850	7.03168786307879e-65	-1.24427046278185	2504.09921954111
"3274"	15000	9000	15000	8700	0	98	0	1	0	0	-0.529007760510172	0	6109.41895764237	0	15050	8750	9.09480541332927e-68	-1.29016577130102	2480.31507881613
"3275"	15000	9000	14700	8700	0	88	0	1	0	0	-0.488343292251633	0	5812.48655912424	0	14750	8750	8.10494573343598e-66	-1.28856183137995	2488.6461230208
"3276"	15000	9000	14700	8800	10	77	0	1	0	0	-0.446824741384642	0	5827.94989683336	0	14750	8850	1.95016025338023e-62	-1.23900668487327	2515.15966244186
"3277"	15000	9000	15100	9200	0	97	0	0	0	0	-0.524812853428776	0	6296.42755854461	0	15150	9250	2.19759199976397e-50	-1.041499579555	2607.44082439038
"3278"	15000	9000	15100	9300	0	88	0	0	0	0	-0.488343292251633	0	6318.62326776965	0	15150	9350	1.0666482226396e-46	-0.98695599871419	2632.3718103731
"3279"	15000	9000	15000	8800	0	88	0	1	0	0	-0.488343292251633	0	6124.13259164104	0	15050	8850	2.11245275397452e-64	-1.24456169359939	2505.98908504136
"3280"	15000	9000	15000	8900	0	86	0	1	0	0	-0.48054826784265	0	6140.439723668	0	15050	8950	7.09670806350966e-61	-1.1958277570511	2532.20522722606
"3281"	15000	9000	15000	9400	0	84	0	0	0	0	-0.472863778012583	0	6245.39830595295	0	15050	9450	2.07312421600076e-42	-0.92432823662639	2660.37325735283
"3282"	15000	9000	15200	9400	10	78	0	0	0	0	-0.450463994471933	0	6439.33226351925	0	15250	9450	1.15513559774338e-43	-0.938405763865543	2653.01614265034
"3283"	15000	9000	15100	9400	0	74	0	0	0	0	-0.436065687317302	0	6342.31818817063	0	15150	9450	4.54101178853209e-43	-0.931866005836735	2656.4719530727
"3284"	15000	9000	15000	9300	0	75	0	0	0	0	-0.439625715720008	0	6221.33426203736	0	15050	9350	4.67365365574589e-46	-0.980557158538806	2636.0337952038
"3285"	15000	9000	15200	8600	0	74	0	1	0	0	-0.436065687317302	0	6294.83915600709	0	15250	8650	9.00170864847909e-72	-1.32667473371218	2453.35615767552
"3286"	15000	9000	15000	8600	0	78	0	1	0	0	-0.450463994471933	0	6096.31035955356	0	15050	8650	6.01672119360359e-71	-1.33228972411374	2455.44589203657
"3287"	15000	9000	14900	8700	6	96	0	1	0	0	-0.520646765776062	0	6010.40764008565	0	14950	8750	3.20051038849461e-67	-1.29114617320859	2482.32646297682
"3288"	15000	9000	14700	8600	24	129	0	1	0	0	-0.673778143195255	0	5798.7067523716	0	14750	8650	5.59792696759687e-69	-1.33439415865839	2463.0521696844
"3289"	15000	9000	14900	8900	0	128	1	1	0	0	1.79321954955799	0	6041.93677557122	0	14950	8950	2.69404980948329e-60	-1.19405934621587	2534.91070491307
"3290"	15000	9000	15000	9000	10	82	0	1	0	0	-0.465288880772059	0	6158.32769508086	0	15050	9050	3.14182712135549e-57	-1.14447656110801	2558.63895588352
"3291"	15000	9000	15000	9100	0	110	0	0	0	0	-0.581627773159363	0	6177.78277377895	0	15050	9150	1.63315316494478e-53	-1.09112006492868	2584.94298505151
"3292"	15000	9000	14900	8800	0	78	1	1	0	0	2.16259196995179	0	6025.36305960064	0	14950	8850	7.54735051708358e-64	-1.24429464387366	2508.29151790083
"3293"	15000	9000	14600	8700	0	85	0	1	0	0	-0.476692264478192	0	5713.58031360372	0	14650	8750	5.70189858304088e-65	-1.28423586766415	2493.08959351996
"3294"	15000	9000	14600	8800	0	82	0	1	0	0	-0.465288880772059	0	5729.31060425249	0	14650	8850	1.34894332724165e-61	-1.23349467605205	2519.75060019626
"3295"	15000	9000	14600	8900	0	102	0	1	0	0	-0.54607749433826	0	5746.73820527784	0	14650	8950	4.93104087464334e-58	-1.17954240942764	2546.99979543902
"3296"	15000	9000	15000	9200	0	78	0	0	0	0	-0.450463994471933	0	6198.79020454798	0	15050	9250	8.94124129206366e-50	-1.03631421437601	2610.82212542256
"3297"	15000	9000	15300	9200	0	87	0	0	0	0	-0.484431905198241	0	6491.91805247109	0	15350	9250	2.3098429796778e-51	-1.04963222721035	2601.97614040199
"3298"	15000	9000	15100	8700	11	97	0	1	0	0	-0.524812853428776	0	6208.46196734747	0	15150	8750	3.13491850506694e-68	-1.28860119886592	2478.77107265806
"3299"	15000	9000	15100	8600	0	83	0	1	0	0	-0.469062690016585	0	6195.56292841901	0	15150	8650	2.06991022284129e-71	-1.32964377478178	2454.15955782207
"3300"	15000	9000	15300	9400	18	98	0	0	0	0	-0.529007760510172	0	6536.4363379444	0	15350	9450	3.5023402798318e-44	-0.944188814845271	2649.96619455527
"3301"	15000	9000	14800	8600	10	117	1	1	0	0	1.87645483528713	0	5897.88097540125	0	14850	8650	9.73732227267308e-70	-1.33527946344661	2459.71041652448
"3302"	15000	9000	14800	8700	6	75	0	1	0	0	-0.439625715720008	0	5911.4296071255	0	14850	8750	1.42528568796189e-66	-1.29079531460614	2485.05443293705
"3303"	15000	9000	14900	9000	11	89	0	1	0	0	-0.492282543274599	0	6060.11551045027	0	14950	9050	1.28753301888288e-56	-1.14117809672886	2561.75375273337
"3304"	15000	9000	14900	9100	0	111	0	0	0	0	-0.58620537863181	0	6079.88486733096	0	14950	9150	7.19914059961736e-53	-1.08640500332209	2588.41003819145
"3305"	15000	9000	14600	8600	0	102	0	1	0	0	-0.54607749433826	0	5699.56138663319	0	14650	8650	4.07078405796204e-68	-1.33123976272045	2467.36203771757
"3306"	15000	9000	14800	9100	16	75	0	0	0	0	-0.439625715720008	0	5982.05650257501	0	14850	9150	3.69761500759849e-52	-1.08060054460623	2592.33174860353
"3307"	15000	9000	14800	9200	0	132	0	0	0	0	-0.689335302221083	0	6003.74882885685	0	14850	9250	2.31522007048138e-48	-1.023111171398	2618.80365344955
"3308"	15000	9000	14800	9300	0	110	0	0	0	0	-0.581627773159363	0	6027.02248212167	0	14850	9350	1.3817006809671e-44	-0.964802863143847	2644.53907831889
"3309"	15000	9000	15300	9000	10	143	1	1	0	0	1.67855213674052	0	6453.29373266087	0	15350	9050	1.33401256996756e-58	-1.15050244853704	2551.82072942724
"3310"	15000	9000	15300	9100	10	79	1	0	0	0	2.15546125927477	0	6471.86217405779	0	15350	9150	5.44613809672447e-55	-1.10080853513132	2577.08666919327
"3311"	15000	9000	14600	9200	0	87	0	0	0	0	-0.484431905198241	0	5809.04467188883	0	14650	9250	1.06112832462614e-46	-1.00449925796906	2628.6684613876
"3312"	15000	9000	15300	9300	22	88	1	0	0	0	2.09076441953424	0	6513.44762779283	0	15350	9350	9.40991830795034e-48	-0.997353070976439	2626.30134088097
"3313"	15000	9000	14900	8600	0	95	0	1	0	0	-0.51650939850618	0	5997.08262407648	0	14950	8650	2.16911118809009e-70	-1.33433208734527	2457.25288461498
"3314"	15000	9000	15400	8800	0	89	0	1	0	0	-0.492282543274599	0	6519.58587641884	0	15450	8850	9.51926171125448e-66	-1.24149225652101	2501.07966007465
"3315"	15000	9000	15400	8900	0	95	0	1	0	0	-0.51650939850618	0	6534.90627323759	0	15450	8950	2.43084776460933e-62	-1.19755635582476	2525.78876660246
"3316"	15000	9000	14800	8800	0	107	0	1	0	0	-0.568074127736345	0	5926.63479556485	0	14850	8850	3.40712352092232e-63	-1.24259910809498	2511.31076658013
"3317"	15000	9000	14800	8900	0	95	0	1	10	0	-0.51650939850618	0	5943.48382684769	0	14850	8950	1.25197138518404e-59	-1.1909980773945	2538.23030858031
"3318"	15000	9000	14800	9000	0	81	0	1	0	0	-0.461542229319383	0	5961.96276405682	0	14850	9050	6.24308929150315e-56	-1.13674961230177	2565.37412499588
"3319"	15000	9000	15400	9200	0	93	0	0	0	0	-0.508320419467101	0	6589.76479094664	0	15450	9250	1.04323228171978e-51	-1.05271355935207	2599.97087229852
"3320"	15000	9000	15400	9300	0	83	0	0	0	0	-0.469062690016585	0	6610.97572223647	0	15450	9350	3.82685202119062e-48	-1.00147607513316	2623.96658241252
"3321"	15000	9000	15400	9400	0	72	1	0	0	0	2.20512799839109	0	6633.62645918505	0	15450	9450	1.26835010361863e-44	-0.94942011858597	2647.29235688307
"3322"	15000	9000	14800	9400	0	96	0	0	0	0	-0.520646765776062	0	6051.8592184551	0	14850	9450	6.98724627009342e-41	-0.906176225456992	2669.32441567753
"3323"	15000	9000	14600	9000	0	80	0	1	0	0	-0.457822613504236	0	5765.84772605035	0	14650	9050	2.51237934898964e-54	-1.12293668444809	2574.48864688168
"3324"	15000	9000	14600	9100	0	95	0	0	0	0	-0.51650939850618	0	5786.62250367172	0	14650	9150	1.57532616900817e-50	-1.06435334342954	2601.83365341081
